txn_id,customer_id,txn_date,txn_amount,txn_type,merchant_category,txn_channel,city,is_declined,city_tier
TXN000013195,CUST0018128,2024-07-22,70.14,debit,dining,UPI,Bengaluru,0,tier1
TXN000013196,CUST0019587,2026-08-28,858.65,credit,healthcare,card,Jaipur,0,tier2
TXN000013197,CUST0018614,2025-06-10,2024.54,debit,education,UPI,Mumbai,0,tier1
TXN000013198,CUST0020265,2027-06-12,4508.13,debit,education,UPI,Kochi,0,tier2
TXN000013199,CUST0017686,2025-06-03,370.37,debit,healthcare,UPI,Hyderabad,0,tier1
TXN000013200,CUST0021617,2026-06-13,2362.05,debit,fashion,UPI,Chennai,0,tier1
TXN000013201,CUST0006169,2024-06-14,384.66,credit,entertainment,UPI,Bhopal,0,tier2
TXN000013202,CUST0026793,2027-01-19,581.37,debit,education,UPI,Mumbai,0,tier1
TXN000013203,CUST0005605,2026-12-26,1745.54,credit,groceries,UPI,Visakhapatnam,0,tier2
TXN000013204,CUST0014256,2026-05-07,1359.29,debit,groceries,card,Kolkata,0,tier1
TXN000013205,CUST0001613,2027-01-07,6234.14,debit,groceries,UPI,Patna,0,tier2
TXN000013206,CUST0002709,2026-01-20,655.22,debit,fashion,UPI,Delhi,1,tier1
TXN000013207,CUST0004431,2025-03-01,775.51,debit,travel,card,Surat,0,tier2
TXN000013208,CUST0004092,2024-11-01,1234.85,debit,utilities,card,Chennai,0,tier1
TXN000013209,CUST0022567,2025-05-26,634.37,debit,groceries,UPI,Indore,0,tier2
TXN000013210,CUST0021458,2024-10-16,820.62,debit,education,UPI,Pune,0,tier1
TXN000013211,CUST0007263,2025-07-23,905.86,credit,dining,card,Pune,0,tier1
TXN000013212,CUST0029712,2024-04-14,610.5,credit,utilities,UPI,Kolkata,0,tier1
TXN000013213,CUST0024002,2026-08-22,2412.94,credit,dining,card,Kolkata,0,tier1
TXN000013214,CUST0001924,2024-08-31,1470.8,debit,dining,card,Pune,0,tier1
TXN000013215,CUST0008699,2025-08-02,7541.3,debit,entertainment,UPI,Delhi,0,tier1
TXN000013216,CUST0025947,2024-01-07,4783.36,debit,groceries,card,Kolkata,0,tier1
TXN000013217,CUST0019956,2025-06-21,845.16,debit,fashion,card,Indore,0,tier2
TXN000013218,CUST0003825,2024-11-20,655.87,debit,healthcare,card,Mumbai,0,tier1
TXN000013219,CUST0026741,2025-09-23,1486.51,debit,education,UPI,Pune,0,tier1
TXN000013220,CUST0021223,2026-07-06,1957.56,credit,fuel,UPI,Pune,0,tier1
TXN000013221,CUST0024393,2024-01-16,663.91,debit,groceries,card,Bhopal,0,tier2
TXN000013222,CUST0000632,2026-03-18,1027.38,debit,travel,card,Kolkata,0,tier1
TXN000013223,CUST0002519,2026-02-11,1227.94,credit,dining,UPI,Mumbai,0,tier1
TXN000013224,CUST0029310,2027-05-02,478.07,credit,electronics,UPI,Bengaluru,0,tier1
TXN000013225,CUST0026154,2027-04-14,594.04,credit,fashion,card,Lucknow,0,tier2
TXN000013226,CUST0018071,2025-12-29,179.79,debit,electronics,UPI,Pune,0,tier1
TXN000013227,CUST0013762,2026-12-14,893.76,debit,entertainment,card,Coimbatore,0,tier2
TXN000013228,CUST0009423,2026-11-24,2053.53,debit,electronics,card,Mumbai,0,tier1
TXN000013229,CUST0012484,2024-01-31,422.43,credit,education,UPI,Mumbai,0,tier1
TXN000013230,CUST0029447,2027-04-29,216.08,debit,entertainment,card,Hyderabad,0,tier1
TXN000013231,CUST0008924,2024-06-14,2710.77,credit,fuel,card,Hyderabad,0,tier1
TXN000013232,CUST0024994,2025-02-21,730.0,debit,electronics,card,Chennai,1,tier1
TXN000013233,CUST0026559,2026-02-15,3135.64,debit,dining,card,Mumbai,0,tier1
TXN000013234,CUST0015385,2024-03-21,1916.99,debit,electronics,UPI,Indore,0,tier2
TXN000013235,CUST0021396,2025-09-19,179.95,debit,education,UPI,Delhi,0,tier1
TXN000013236,CUST0004520,2027-04-29,1690.29,debit,dining,card,Pune,0,tier1
TXN000013237,CUST0009602,2026-03-25,694.17,debit,entertainment,UPI,Kolkata,0,tier1
TXN000013238,CUST0029567,2024-01-11,2558.08,debit,utilities,UPI,Bhopal,0,tier2
TXN000013239,CUST0005563,2025-04-07,455.58,debit,fashion,UPI,Ahmedabad,0,tier2
TXN000013240,CUST0009811,2024-04-28,60.72,refund,entertainment,UPI,Bhopal,1,tier2
TXN000013241,CUST0020927,2024-08-08,1919.75,credit,utilities,UPI,Jaipur,0,tier2
TXN000013242,CUST0008305,2025-11-05,1937.74,refund,dining,card,Mumbai,0,tier1
TXN000013243,CUST0001033,2027-03-20,1706.26,debit,utilities,card,Delhi,0,tier1
TXN000013244,CUST0011631,2025-08-24,3364.47,refund,healthcare,UPI,Chennai,0,tier1
TXN000013245,CUST0029028,2026-06-23,1011.05,debit,travel,UPI,Mumbai,0,tier1
TXN000013246,CUST0024733,2025-11-15,384.2,credit,education,UPI,Kolkata,0,tier1
TXN000013247,CUST0022233,2026-06-20,3874.49,credit,fashion,UPI,Bhopal,0,tier2
TXN000013248,CUST0018553,2024-06-14,456.54,debit,utilities,card,Delhi,0,tier1
TXN000013249,CUST0027535,2025-12-03,2035.49,credit,dining,UPI,Bengaluru,0,tier1
TXN000013250,CUST0001266,2026-10-24,154.88,debit,dining,UPI,Lucknow,0,tier2
TXN000013251,CUST0001569,2025-07-08,296.81,debit,healthcare,UPI,Kolkata,0,tier1
TXN000013252,CUST0008959,2025-01-22,862.25,refund,education,UPI,Delhi,0,tier1
TXN000013253,CUST0002075,2025-04-28,141.12,credit,travel,card,Mumbai,0,tier1
TXN000013254,CUST0022003,2024-09-27,106.4,debit,healthcare,UPI,Pune,0,tier1
TXN000013255,CUST0004832,2024-01-27,1903.82,credit,dining,UPI,Pune,0,tier1
TXN000013256,CUST0007896,2024-06-29,7331.63,debit,dining,UPI,Surat,1,tier2
TXN000013257,CUST0022187,2027-01-23,3097.96,credit,education,UPI,Lucknow,0,tier2
TXN000013258,CUST0015157,2027-06-03,1425.31,debit,dining,card,Nagpur,0,tier2
TXN000013259,CUST0009457,2025-07-09,1041.96,debit,travel,card,Bengaluru,0,tier1
TXN000013260,CUST0012351,2026-05-03,1086.08,refund,utilities,UPI,Hyderabad,1,tier1
TXN000013261,CUST0003943,2026-11-02,691.73,debit,electronics,card,Lucknow,0,tier2
TXN000013262,CUST0001271,2026-08-05,317.1,credit,electronics,card,Chennai,0,tier1
TXN000013263,CUST0017205,2027-02-19,277.61,debit,education,UPI,Chennai,0,tier1
TXN000013264,CUST0028841,2025-03-20,9257.18,debit,utilities,card,Mumbai,0,tier1
TXN000013265,CUST0016992,2025-03-22,759.69,refund,fuel,card,Chennai,0,tier1
TXN000013266,CUST0017241,2024-05-21,701.28,debit,travel,UPI,Chennai,0,tier1
TXN000013267,CUST0016932,2027-01-31,2446.13,debit,utilities,UPI,Hyderabad,0,tier1
TXN000013268,CUST0018103,2025-08-22,2000.64,debit,education,UPI,Delhi,0,tier1
TXN000013269,CUST0001853,2025-07-19,765.62,debit,utilities,UPI,Vadodara,0,tier2
TXN000013270,CUST0021895,2027-04-04,1444.27,credit,utilities,card,Kolkata,0,tier1
TXN000013271,CUST0003211,2025-06-01,1424.03,credit,travel,UPI,Pune,1,tier1
TXN000013272,CUST0013656,2027-03-14,1653.55,credit,groceries,UPI,Jaipur,0,tier2
TXN000013273,CUST0028814,2024-08-06,137.79,debit,groceries,UPI,Jaipur,0,tier2
TXN000013274,CUST0020821,2026-11-11,319.17,refund,fuel,UPI,Surat,0,tier2
TXN000013275,CUST0022233,2027-06-13,69.8,debit,utilities,UPI,Bhopal,0,tier2
TXN000013276,CUST0006425,2026-06-09,13423.28,credit,electronics,UPI,Visakhapatnam,0,tier2
TXN000013277,CUST0012421,2026-12-15,1151.51,debit,dining,UPI,Bengaluru,0,tier1
TXN000013278,CUST0008839,2024-04-07,1208.07,credit,travel,UPI,Hyderabad,0,tier1
TXN000013279,CUST0029618,2024-02-03,366.05,debit,groceries,UPI,Surat,0,tier2
TXN000013280,CUST0011433,2027-03-12,428.33,debit,education,card,Nagpur,1,tier2
TXN000013281,CUST0009463,2024-12-19,537.33,debit,travel,card,Kolkata,0,tier1
TXN000013282,CUST0029778,2024-12-03,466.87,credit,education,card,Kolkata,1,tier1
TXN000013283,CUST0022257,2025-06-06,1132.55,debit,dining,UPI,Mumbai,0,tier1
TXN000013284,CUST0000009,2024-07-05,715.22,debit,healthcare,UPI,Hyderabad,0,tier1
TXN000013285,CUST0006130,2025-04-24,960.48,debit,dining,UPI,Visakhapatnam,0,tier2
TXN000013286,CUST0016787,2027-03-25,302.74,credit,fuel,card,Delhi,0,tier1
TXN000013287,CUST0001589,2026-04-30,645.14,credit,healthcare,UPI,Bhopal,0,tier2
TXN000013288,CUST0029081,2025-09-20,2576.33,debit,electronics,UPI,Hyderabad,0,tier1
TXN000013289,CUST0006131,2026-05-05,808.89,debit,groceries,UPI,Lucknow,0,tier2
TXN000013290,CUST0005949,2027-04-09,1345.7,credit,groceries,card,Visakhapatnam,0,tier2
TXN000013291,CUST0012745,2024-09-29,394.45,debit,utilities,UPI,Jaipur,0,tier2
TXN000013292,CUST0011718,2025-12-18,159.6,credit,fuel,UPI,Chennai,0,tier1
TXN000013293,CUST0016794,2025-08-14,423.16,credit,dining,UPI,Delhi,0,tier1
TXN000013294,CUST0015840,2025-08-22,874.99,credit,groceries,UPI,Delhi,0,tier1
TXN000013295,CUST0029957,2024-01-23,1053.08,debit,travel,UPI,Visakhapatnam,0,tier2
TXN000013296,CUST0010124,2025-05-23,1248.88,debit,fuel,UPI,Nagpur,0,tier2
TXN000013297,CUST0010184,2026-08-17,1158.48,credit,electronics,UPI,Bhopal,0,tier2
TXN000013298,CUST0025981,2025-01-21,966.59,debit,education,card,Ahmedabad,0,tier2
TXN000013299,CUST0029158,2024-08-27,3886.57,credit,education,card,Kochi,0,tier2
TXN000013300,CUST0023098,2024-12-25,2184.83,credit,utilities,UPI,Bhopal,0,tier2
TXN000013301,CUST0005209,2026-03-12,941.91,debit,electronics,card,Chennai,0,tier1
TXN000013302,CUST0005242,2026-07-21,340.19,debit,dining,UPI,Patna,0,tier2
TXN000013303,CUST0025258,2024-12-20,274.72,debit,groceries,UPI,Chennai,0,tier1
TXN000013304,CUST0028027,2027-04-26,1925.65,credit,fuel,card,Ahmedabad,0,tier2
TXN000013305,CUST0022319,2024-08-26,2195.03,debit,entertainment,card,Kolkata,0,tier1
TXN000013306,CUST0008144,2025-06-11,12886.73,debit,healthcare,card,Indore,0,tier2
TXN000013307,CUST0027528,2024-02-09,243.1,debit,fashion,UPI,Kolkata,0,tier1
TXN000013308,CUST0029183,2026-07-25,342.16,debit,electronics,UPI,Pune,0,tier1
TXN000013309,CUST0019314,2025-01-22,1279.23,credit,utilities,UPI,Lucknow,0,tier2
TXN000013310,CUST0009675,2027-04-22,1852.18,credit,dining,card,Pune,0,tier1
TXN000013311,CUST0002360,2024-07-26,1188.52,debit,utilities,UPI,Hyderabad,0,tier1
TXN000013312,CUST0005434,2025-01-04,4458.05,credit,travel,UPI,Lucknow,0,tier2
TXN000013313,CUST0007231,2027-03-15,476.37,debit,travel,UPI,Chennai,0,tier1
TXN000013314,CUST0010574,2024-03-10,774.36,debit,healthcare,UPI,Pune,0,tier1
TXN000013315,CUST0006302,2026-06-15,1334.65,debit,healthcare,UPI,Jaipur,0,tier2
TXN000013316,CUST0012431,2024-08-19,444.85,debit,fuel,UPI,Nagpur,0,tier2
TXN000013317,CUST0006331,2024-12-05,1575.97,debit,fuel,card,Surat,0,tier2
TXN000013318,CUST0010427,2027-05-09,4606.92,debit,dining,UPI,Hyderabad,0,tier1
TXN000013319,CUST0004348,2024-02-06,922.99,debit,utilities,UPI,Delhi,0,tier1
TXN000013320,CUST0010986,2024-11-24,1451.93,debit,groceries,UPI,Jaipur,0,tier2
TXN000013321,CUST0022001,2026-04-11,747.79,debit,utilities,UPI,Pune,0,tier1
TXN000013322,CUST0000333,2025-04-09,473.37,debit,travel,card,Chennai,0,tier1
TXN000013323,CUST0019026,2025-09-07,5717.58,debit,fuel,card,Mumbai,0,tier1
TXN000013324,CUST0025315,2025-03-29,6904.99,debit,travel,UPI,Chennai,0,tier1
TXN000013325,CUST0018982,2027-05-10,1130.11,credit,fashion,UPI,Bengaluru,0,tier1
TXN000013326,CUST0007860,2025-12-14,5740.91,debit,fashion,UPI,Patna,0,tier2
TXN000013327,CUST0023951,2024-07-16,3551.04,debit,travel,UPI,Bhopal,0,tier2
TXN000013328,CUST0010567,2024-09-06,1341.32,debit,dining,card,Bengaluru,0,tier1
TXN000013329,CUST0023240,2026-12-04,4194.5,debit,utilities,UPI,Hyderabad,0,tier1
TXN000013330,CUST0015129,2026-07-09,4695.56,credit,groceries,UPI,Delhi,0,tier1
TXN000013331,CUST0027676,2024-01-07,58.37,debit,groceries,UPI,Bhopal,0,tier2
TXN000013332,CUST0008889,2024-04-27,517.36,debit,fashion,UPI,Bengaluru,0,tier1
TXN000013333,CUST0014758,2024-08-09,6764.66,debit,education,UPI,Hyderabad,0,tier1
TXN000013334,CUST0007074,2024-03-27,902.6,debit,groceries,UPI,Hyderabad,0,tier1
TXN000013335,CUST0009682,2024-09-16,214.02,debit,dining,UPI,Hyderabad,0,tier1
TXN000013336,CUST0025332,2024-08-07,2717.17,debit,education,card,Chennai,0,tier1
TXN000013337,CUST0010877,2026-07-05,176.5,debit,travel,UPI,Surat,0,tier2
TXN000013338,CUST0025291,2025-03-28,2866.95,debit,groceries,UPI,Jaipur,1,tier2
TXN000013339,CUST0025963,2024-09-21,301.25,debit,travel,UPI,Bengaluru,0,tier1
TXN000013340,CUST0016168,2026-05-21,83.07,credit,healthcare,UPI,Mumbai,0,tier1
TXN000013341,CUST0003558,2025-10-15,397.13,credit,travel,UPI,Hyderabad,0,tier1
TXN000013342,CUST0001719,2025-06-07,417.33,credit,travel,card,Lucknow,0,tier2
TXN000013343,CUST0019943,2027-02-19,279.5,debit,electronics,UPI,Nagpur,0,tier2
TXN000013344,CUST0029340,2024-03-31,364.27,debit,entertainment,UPI,Lucknow,0,tier2
TXN000013345,CUST0002758,2025-10-07,546.91,debit,fuel,card,Chennai,0,tier1
TXN000013346,CUST0016244,2026-11-19,8200.83,debit,groceries,card,Chennai,0,tier1
TXN000013347,CUST0006342,2025-04-12,1204.07,debit,dining,UPI,Jaipur,0,tier2
TXN000013348,CUST0003791,2027-06-12,1232.8,debit,education,UPI,Lucknow,0,tier2
TXN000013349,CUST0027735,2026-04-13,197.32,credit,education,card,Nagpur,0,tier2
TXN000013350,CUST0028930,2024-02-01,301.23,debit,groceries,UPI,Pune,0,tier1
TXN000013351,CUST0026364,2026-01-04,1607.54,debit,groceries,card,Vadodara,0,tier2
TXN000013352,CUST0024557,2024-01-27,862.86,debit,travel,UPI,Jaipur,0,tier2
TXN000013353,CUST0007239,2025-11-15,907.72,debit,healthcare,card,Hyderabad,0,tier1
TXN000013354,CUST0029320,2026-06-21,225.8,debit,utilities,UPI,Patna,0,tier2
TXN000013355,CUST0011455,2025-02-03,275.08,debit,fuel,card,Lucknow,0,tier2
TXN000013356,CUST0018478,2025-05-26,172.59,debit,dining,UPI,Hyderabad,1,tier1
TXN000013357,CUST0022504,2026-01-05,4626.39,refund,travel,UPI,Delhi,0,tier1
TXN000013358,CUST0013412,2026-12-21,513.1,debit,fashion,UPI,Patna,0,tier2
TXN000013359,CUST0014211,2024-12-29,1223.2,debit,dining,card,Visakhapatnam,0,tier2
TXN000013360,CUST0027207,2025-01-19,3980.85,debit,electronics,UPI,Lucknow,0,tier2
TXN000013361,CUST0021944,2024-11-18,6494.96,debit,healthcare,UPI,Kolkata,0,tier1
TXN000013362,CUST0008682,2026-02-20,874.16,debit,healthcare,card,Indore,0,tier2
TXN000013363,CUST0022773,2024-05-07,1312.25,credit,fashion,UPI,Nagpur,0,tier2
TXN000013364,CUST0027694,2025-11-11,3313.53,debit,fuel,UPI,Bhopal,0,tier2
TXN000013365,CUST0028362,2026-04-03,17675.15,debit,travel,card,Pune,0,tier1
TXN000013366,CUST0014737,2026-03-06,3187.41,credit,education,card,Chennai,0,tier1
TXN000013367,CUST0021136,2025-05-22,1381.24,debit,electronics,card,Chennai,0,tier1
TXN000013368,CUST0023578,2027-01-15,6068.35,debit,electronics,card,Bengaluru,0,tier1
TXN000013369,CUST0019381,2024-05-15,186.62,debit,education,UPI,Patna,0,tier2
TXN000013370,CUST0009775,2025-04-14,2838.97,debit,electronics,UPI,Delhi,0,tier1
TXN000013371,CUST0002443,2025-11-08,1319.05,debit,fashion,UPI,Ahmedabad,0,tier2
TXN000013372,CUST0000723,2026-11-10,1795.17,credit,electronics,UPI,Mumbai,0,tier1
TXN000013373,CUST0012354,2024-07-27,165.99,debit,travel,UPI,Ahmedabad,0,tier2
TXN000013374,CUST0028525,2026-01-18,931.9,debit,fashion,card,Kolkata,0,tier1
TXN000013375,CUST0013623,2024-12-29,387.36,debit,utilities,UPI,Bengaluru,0,tier1
TXN000013376,CUST0005402,2026-05-14,1011.92,debit,entertainment,UPI,Kolkata,0,tier1
TXN000013377,CUST0014369,2027-01-16,526.82,credit,healthcare,UPI,Bengaluru,0,tier1
TXN000013378,CUST0028823,2024-01-15,3793.84,debit,electronics,card,Delhi,0,tier1
TXN000013379,CUST0025043,2025-09-23,650.3,debit,electronics,card,Delhi,0,tier1
TXN000013380,CUST0001636,2024-05-21,1947.6,debit,education,UPI,Chennai,0,tier1
TXN000013381,CUST0015603,2025-08-09,209.92,debit,education,card,Hyderabad,0,tier1
TXN000013382,CUST0020561,2025-07-25,3755.08,debit,travel,UPI,Patna,0,tier2
TXN000013383,CUST0018863,2027-01-19,4264.5,credit,entertainment,UPI,Kochi,0,tier2
TXN000013384,CUST0026455,2025-08-02,546.69,debit,groceries,card,Chennai,0,tier1
TXN000013385,CUST0005464,2025-08-18,7017.17,debit,groceries,card,Mumbai,0,tier1
TXN000013386,CUST0024132,2024-10-14,71239.2,debit,entertainment,card,Jaipur,0,tier2
TXN000013387,CUST0013624,2024-09-23,2370.14,credit,travel,UPI,Pune,0,tier1
TXN000013388,CUST0000996,2027-05-23,1557.08,credit,utilities,UPI,Bhopal,0,tier2
TXN000013389,CUST0019560,2026-02-21,2248.31,refund,fuel,card,Coimbatore,1,tier2
TXN000013390,CUST0018525,2024-08-13,6243.71,credit,entertainment,card,Delhi,0,tier1
TXN000013391,CUST0005029,2027-06-25,5056.39,debit,travel,card,Lucknow,0,tier2
TXN000013392,CUST0021338,2026-04-21,978.6,debit,groceries,card,Visakhapatnam,0,tier2
TXN000013393,CUST0007136,2026-03-12,1819.68,debit,entertainment,UPI,Kolkata,0,tier1
TXN000013394,CUST0019168,2025-04-15,569.81,debit,travel,UPI,Bhopal,0,tier2
TXN000013395,CUST0006927,2025-09-27,1751.42,credit,utilities,card,Vadodara,0,tier2
TXN000013396,CUST0017334,2024-02-15,1043.95,debit,entertainment,UPI,Indore,0,tier2
TXN000013397,CUST0004145,2026-11-08,942.18,credit,entertainment,UPI,Hyderabad,0,tier1
TXN000013398,CUST0024764,2024-07-16,2085.57,debit,utilities,UPI,Vadodara,0,tier2
TXN000013399,CUST0010136,2026-04-16,1870.26,debit,utilities,UPI,Pune,0,tier1
TXN000013400,CUST0007066,2024-02-24,73.65,debit,travel,UPI,Pune,0,tier1
TXN000013401,CUST0012254,2024-11-20,486.81,credit,travel,UPI,Kolkata,0,tier1
TXN000013402,CUST0009084,2027-01-31,779.44,credit,travel,UPI,Pune,0,tier1
TXN000013403,CUST0028488,2025-01-19,327.92,debit,education,UPI,Jaipur,0,tier2
TXN000013404,CUST0005941,2027-06-07,441.21,debit,utilities,UPI,Coimbatore,0,tier2
TXN000013405,CUST0018963,2025-12-03,479.86,debit,utilities,card,Patna,0,tier2
TXN000013406,CUST0017274,2027-02-18,319.36,credit,fashion,UPI,Surat,0,tier2
TXN000013407,CUST0017244,2024-02-28,338.41,debit,travel,UPI,Mumbai,0,tier1
TXN000013408,CUST0017681,2027-02-03,8972.73,debit,dining,card,Ahmedabad,0,tier2
TXN000013409,CUST0024404,2024-12-21,1095.53,debit,fuel,UPI,Nagpur,0,tier2
TXN000013410,CUST0007251,2026-10-02,260.87,debit,healthcare,card,Mumbai,0,tier1
TXN000013411,CUST0024668,2025-05-18,417.19,debit,healthcare,UPI,Bengaluru,0,tier1
TXN000013412,CUST0029721,2025-03-22,2101.0,debit,utilities,UPI,Kolkata,0,tier1
TXN000013413,CUST0010255,2024-12-19,1431.17,debit,utilities,UPI,Indore,0,tier2
TXN000013414,CUST0021899,2024-10-29,2018.66,debit,fashion,card,Patna,0,tier2
TXN000013415,CUST0011786,2027-03-20,180.97,debit,healthcare,card,Patna,0,tier2
TXN000013416,CUST0023081,2026-05-30,288.2,debit,electronics,UPI,Mumbai,0,tier1
TXN000013417,CUST0026611,2025-01-13,1007.46,debit,utilities,card,Mumbai,0,tier1
TXN000013418,CUST0017304,2026-08-23,495.74,refund,travel,UPI,Hyderabad,0,tier1
TXN000013419,CUST0011545,2024-12-31,2869.39,debit,travel,UPI,Pune,0,tier1
TXN000013420,CUST0018197,2024-12-25,290.1,debit,healthcare,UPI,Hyderabad,0,tier1
TXN000013421,CUST0021067,2026-03-05,1578.17,debit,groceries,UPI,Bhopal,0,tier2
TXN000013422,CUST0018398,2027-04-17,1821.4,debit,entertainment,card,Mumbai,0,tier1
TXN000013423,CUST0003780,2026-12-05,2485.34,refund,groceries,card,Pune,0,tier1
TXN000013424,CUST0006861,2027-03-25,1150.56,debit,travel,UPI,Coimbatore,0,tier2
TXN000013425,CUST0013045,2027-05-20,1150.63,credit,entertainment,UPI,Pune,0,tier1
TXN000013426,CUST0000795,2027-05-11,488.11,credit,education,card,Kolkata,0,tier1
TXN000013427,CUST0027219,2026-03-22,4048.75,refund,healthcare,card,Delhi,1,tier1
TXN000013428,CUST0008080,2025-06-07,511.28,debit,dining,UPI,Kolkata,0,tier1
TXN000013429,CUST0022393,2024-03-10,3530.13,refund,utilities,UPI,Indore,0,tier2
TXN000013430,CUST0000192,2025-08-08,2235.89,credit,dining,card,Mumbai,0,tier1
TXN000013431,CUST0002646,2026-03-21,4959.22,debit,groceries,card,Chennai,0,tier1
TXN000013432,CUST0024764,2027-02-14,1001.39,credit,fuel,UPI,Vadodara,0,tier2
TXN000013433,CUST0020207,2025-08-16,1186.58,debit,travel,UPI,Hyderabad,0,tier1
TXN000013434,CUST0002425,2025-08-28,1166.71,credit,fashion,UPI,Hyderabad,0,tier1
TXN000013435,CUST0023289,2026-02-14,269.09,debit,travel,UPI,Patna,0,tier2
TXN000013436,CUST0003916,2025-08-07,1235.52,debit,education,UPI,Nagpur,0,tier2
TXN000013437,CUST0012438,2025-11-19,850.79,debit,fashion,card,Bengaluru,0,tier1
TXN000013438,CUST0022097,2024-05-26,2030.98,debit,education,UPI,Vadodara,0,tier2
TXN000013439,CUST0019301,2026-08-11,841.23,debit,electronics,UPI,Lucknow,0,tier2
TXN000013440,CUST0005911,2025-01-10,1414.98,debit,travel,UPI,Bengaluru,0,tier1
TXN000013441,CUST0001607,2026-01-05,889.72,debit,fashion,UPI,Hyderabad,0,tier1
TXN000013442,CUST0006236,2026-06-06,200.33,debit,dining,card,Kochi,0,tier2
TXN000013443,CUST0025403,2024-07-03,8815.98,debit,travel,UPI,Bengaluru,0,tier1
TXN000013444,CUST0007250,2026-03-17,703.06,debit,travel,UPI,Delhi,0,tier1
TXN000013445,CUST0002056,2027-04-12,341.07,debit,groceries,UPI,Mumbai,0,tier1
TXN000013446,CUST0025742,2027-05-05,131.05,credit,utilities,card,Chennai,0,tier1
TXN000013447,CUST0004772,2024-01-20,866.37,debit,fuel,UPI,Pune,0,tier1
TXN000013448,CUST0029206,2024-01-08,2497.15,debit,electronics,UPI,Patna,0,tier2
TXN000013449,CUST0014618,2027-06-19,469.09,debit,fuel,UPI,Vadodara,0,tier2
TXN000013450,CUST0029410,2026-03-03,250.55,credit,utilities,card,Chennai,0,tier1
TXN000013451,CUST0012796,2026-05-08,3096.31,debit,electronics,UPI,Bengaluru,0,tier1
TXN000013452,CUST0012926,2024-01-26,4708.15,debit,fashion,UPI,Patna,0,tier2
TXN000013453,CUST0017715,2026-07-31,6033.26,refund,fashion,UPI,Kolkata,0,tier1
TXN000013454,CUST0014299,2025-10-22,415.68,credit,utilities,UPI,Pune,0,tier1
TXN000013455,CUST0027239,2026-07-07,317.25,debit,fashion,UPI,Vadodara,0,tier2
TXN000013456,CUST0028318,2027-05-02,42.99,debit,dining,UPI,Coimbatore,0,tier2
TXN000013457,CUST0019509,2025-01-03,320.25,debit,healthcare,UPI,Bengaluru,0,tier1
TXN000013458,CUST0011265,2026-12-03,597.5,credit,electronics,UPI,Bengaluru,0,tier1
TXN000013459,CUST0003205,2026-11-13,879.99,debit,travel,card,Hyderabad,0,tier1
TXN000013460,CUST0001378,2024-09-09,16084.24,debit,fuel,card,Nagpur,0,tier2
TXN000013461,CUST0009129,2025-07-23,3247.1,debit,utilities,card,Kolkata,1,tier1
TXN000013462,CUST0007122,2025-11-18,395.7,debit,education,card,Bhopal,0,tier2
TXN000013463,CUST0001529,2025-02-12,391.38,debit,entertainment,UPI,Kolkata,0,tier1
