loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursal_date,city,income_band,credit_score_band,acquisition_channel
LN00010043,CUST0021946,203592.98,12,22.45,2024-12-02,Jaipur,3-6L,550-600,organic
LN00010044,CUST0010567,413852.71,18,12.34,2024-10-31,Bengaluru,6-10L,650-850,referral
LN00010045,CUST0022767,521710.16,24,21.31,2025-03-30,Ahmedabad,6-10L,550-600,DSA
LN00010046,CUST0014258,497988.16,12,17.12,2024-01-19,Lucknow,6-10L,600-650,organic
LN00010047,CUST0028894,15312.79,36,26.62,2024-10-02,Ahmedabad,<3L,300-550,affiliate
LN00010048,CUST0002326,506934.04,24,12.2,2024-12-17,Coimbatore,6-10L,650-850,DSA
LN00010049,CUST0020115,40666.57,24,22.24,2025-03-02,Nagpur,<3L,550-600,affiliate
LN00010050,CUST0008015,899315.17,18,22.2,2024-08-09,Bhopal,10-15L,550-600,DSA
LN00010051,CUST0014861,797008.1,24,29.86,2024-10-29,Chennai,10-15L,300-550,app_store
LN00010052,CUST0029409,574660.69,24,16.52,2025-03-01,Hyderabad,6-10L,600-650,referral
LN00010053,CUST0018152,336795.29,18,23.19,2024-12-23,Bengaluru,6-10L,550-600,DSA
LN00010054,CUST0018331,81723.63,36,16.24,2024-04-10,Bhopal,3-6L,600-650,referral
LN00010055,CUST0006747,286019.15,18,21.97,2025-01-30,Nagpur,3-6L,550-600,organic
LN00010056,CUST0013971,85881.3,18,15.45,2024-01-18,Chennai,3-6L,600-650,organic
LN00010057,CUST0009263,599924.91,12,17.98,2024-06-11,Delhi,10-15L,600-650,organic
LN00010058,CUST0006156,243226.07,36,19.98,2024-02-02,Vadodara,3-6L,600-650,DSA
LN00010059,CUST0003581,327743.42,24,14.66,2025-06-28,Chennai,6-10L,650-850,affiliate
LN00010060,CUST0002044,133590.04,18,21.09,2024-12-18,Bengaluru,3-6L,550-600,organic
LN00010061,CUST0021300,291889.43,18,12.37,2024-02-23,Delhi,3-6L,650-850,app_store
LN00010062,CUST0020299,147059.05,18,18.7,2024-07-15,Coimbatore,3-6L,550-600,referral
LN00010063,CUST0001989,323375.48,36,11.76,2024-01-11,Delhi,6-10L,650-850,DSA
LN00010064,CUST0023607,321587.5,12,12.8,2024-08-09,Chennai,6-10L,650-850,organic
LN00010065,CUST0009869,857273.89,18,11.23,2024-03-22,Ahmedabad,10-15L,650-850,app_store
LN00010066,CUST0011408,253015.68,18,23.53,2024-04-26,Kolkata,3-6L,550-600,organic
LN00010067,CUST0011559,30306.32,18,23.5,2025-05-21,Pune,<3L,550-600,organic
LN00010068,CUST0004359,1445416.04,24,21.46,2025-06-01,Bhopal,10-15L,550-600,DSA
LN00010069,CUST0022354,151468.29,18,14.14,2024-02-26,Visakhapatnam,3-6L,650-850,DSA
LN00010070,CUST0014492,98560.09,12,11.35,2024-09-20,Pune,3-6L,650-850,referral
LN00010071,CUST0017782,90378.82,36,15.03,2024-05-07,Chennai,3-6L,650-850,affiliate
LN00010072,CUST0018548,962040.42,18,12.34,2025-03-23,Kolkata,10-15L,650-850,referral
LN00010073,CUST0024397,654787.01,18,13.9,2024-12-18,Chennai,6-10L,650-850,organic
LN00010074,CUST0004837,170922.42,36,11.06,2024-01-08,Pune,3-6L,650-850,organic
LN00010075,CUST0006484,328049.56,12,19.74,2025-05-01,Chennai,6-10L,600-650,organic
LN00010076,CUST0002018,1124987.84,18,13.74,2025-03-29,Pune,10-15L,650-850,app_store
LN00010077,CUST0015125,227502.05,36,12.17,2024-01-03,Kochi,6-10L,650-850,referral
LN00010078,CUST0016661,219592.32,36,18.43,2024-05-30,Hyderabad,3-6L,600-650,DSA
LN00010079,CUST0029286,1276993.29,12,18.67,2024-08-27,Ahmedabad,10-15L,550-600,app_store
LN00010080,CUST0021675,316194.99,18,27.43,2025-01-19,Pune,6-10L,300-550,affiliate
LN00010081,CUST0008685,25225.77,36,25.05,2024-06-26,Indore,<3L,300-550,DSA
LN00010082,CUST0014248,1402799.46,18,22.84,2024-12-22,Pune,10-15L,300-550,organic
LN00010083,CUST0025052,427396.26,24,20.93,2025-07-08,Bengaluru,6-10L,550-600,DSA
LN00010084,CUST0014418,649421.25,12,18.05,2024-08-24,Vadodara,10-15L,550-600,organic
LN00010085,CUST0002140,60650.72,18,22.78,2024-03-15,Surat,3-6L,550-600,organic
LN00010086,CUST0012193,249435.67,12,15.4,2025-05-13,Pune,3-6L,600-650,affiliate
LN00010087,CUST0025454,245980.93,36,18.02,2025-06-05,Patna,6-10L,550-600,DSA
LN00010088,CUST0025198,426663.59,24,10.05,2024-07-10,Visakhapatnam,6-10L,650-850,app_store
LN00010089,CUST0024835,339459.5,24,14.87,2024-09-06,Kolkata,6-10L,650-850,app_store
LN00010090,CUST0028693,1349997.65,18,17.58,2024-03-09,Chennai,10-15L,600-650,referral
LN00010091,CUST0002556,463766.53,18,10.51,2024-11-12,Indore,6-10L,650-850,DSA
LN00010092,CUST0010026,1249373.35,18,10.81,2024-08-04,Kolkata,10-15L,650-850,DSA
LN00010093,CUST0022831,233915.21,36,16.33,2024-05-28,Delhi,3-6L,600-650,organic
LN00010094,CUST0023129,1047008.16,18,21.78,2024-04-23,Chennai,10-15L,550-600,DSA
LN00010095,CUST0021672,405680.13,18,14.83,2025-04-05,Patna,6-10L,650-850,organic
LN00010096,CUST0028475,62230.39,24,14.3,2025-06-13,Nagpur,<3L,650-850,affiliate
LN00010097,CUST0006734,249879.43,18,18.69,2024-05-28,Vadodara,3-6L,600-650,app_store
LN00010098,CUST0022029,69103.61,18,15.38,2024-04-13,Delhi,<3L,650-850,referral
LN00010099,CUST0010465,603313.04,24,19.07,2024-01-06,Hyderabad,6-10L,550-600,DSA
LN00010100,CUST0006368,256536.88,18,22.63,2025-04-13,Bengaluru,3-6L,550-600,DSA
LN00010101,CUST0014410,2622052.18,18,15.98,2024-01-04,Visakhapatnam,>15L,600-650,organic
LN00010102,CUST0028357,2687442.25,12,16.37,2025-07-02,Bengaluru,>15L,600-650,organic
LN00010103,CUST0009823,901391.53,12,17.35,2025-01-14,Lucknow,10-15L,600-650,affiliate
LN00010104,CUST0028617,535786.49,24,12.29,2024-12-05,Ahmedabad,6-10L,650-850,organic
LN00010105,CUST0001114,1481456.93,18,16.78,2024-05-03,Ahmedabad,10-15L,600-650,affiliate
LN00010106,CUST0025867,57717.85,18,16.11,2025-04-13,Surat,3-6L,600-650,DSA
LN00010107,CUST0011114,475469.92,36,12.9,2024-09-27,Pune,6-10L,650-850,DSA
LN00010108,CUST0014531,218257.28,24,15.47,2024-05-06,Delhi,6-10L,600-650,organic
LN00010109,CUST0013322,193637.6,24,11.68,2024-05-16,Nagpur,3-6L,650-850,affiliate
LN00010110,CUST0013182,70850.02,18,14.95,2024-06-14,Hyderabad,<3L,650-850,referral
LN00010111,CUST0017968,590820.39,18,19.8,2024-07-28,Mumbai,6-10L,600-650,app_store
LN00010112,CUST0012079,61712.98,18,14.97,2024-07-07,Bengaluru,<3L,650-850,referral
LN00010113,CUST0020261,665490.45,36,12.33,2025-01-02,Hyderabad,10-15L,650-850,referral
LN00010114,CUST0016507,2007918.15,24,22.8,2024-03-29,Kolkata,>15L,550-600,organic
LN00010115,CUST0011369,144827.12,18,17.55,2025-05-03,Vadodara,3-6L,600-650,organic
LN00010116,CUST0021269,328311.56,18,16.59,2025-03-22,Pune,6-10L,600-650,affiliate
LN00010117,CUST0025300,1370270.77,18,18.18,2024-06-13,Pune,10-15L,600-650,organic
LN00010118,CUST0016518,159512.62,24,16.02,2025-06-08,Bengaluru,3-6L,600-650,affiliate
LN00010119,CUST0012020,1093295.21,36,18.71,2025-02-26,Kochi,>15L,600-650,DSA
LN00010120,CUST0020379,2505373.08,24,29.08,2024-07-29,Coimbatore,>15L,300-550,DSA
LN00010121,CUST0000779,89584.87,18,11.54,2025-02-16,Patna,3-6L,650-850,affiliate
LN00010122,CUST0009770,47056.5,24,18.83,2024-11-30,Chennai,<3L,600-650,DSA
LN00010123,CUST0029157,2217233.22,12,20.53,2024-12-31,Jaipur,>15L,550-600,referral
LN00010124,CUST0012562,2706785.96,24,25.89,2024-02-17,Kolkata,>15L,300-550,affiliate
LN00010125,CUST0001854,460492.36,36,22.48,2025-04-16,Kolkata,6-10L,550-600,referral
LN00010126,CUST0004538,13203.09,18,19.49,2024-10-10,Mumbai,<3L,600-650,organic
LN00010127,CUST0012753,533092.71,12,16.4,2024-06-25,Delhi,6-10L,600-650,DSA
LN00010128,CUST0026861,131724.77,18,17.11,2024-03-28,Kochi,3-6L,600-650,organic
LN00010129,CUST0010375,1503987.6,12,16.77,2024-05-20,Lucknow,>15L,600-650,DSA
LN00010130,CUST0027529,654754.77,18,19.96,2024-03-10,Mumbai,10-15L,550-600,DSA
LN00010131,CUST0007239,403085.35,18,16.99,2024-05-23,Patna,6-10L,600-650,referral
LN00010132,CUST0024141,201630.21,36,18.0,2025-04-29,Delhi,3-6L,600-650,referral
LN00010133,CUST0001702,504606.67,24,25.56,2024-01-15,Nagpur,10-15L,300-550,referral
LN00010134,CUST0013253,190954.63,18,13.64,2025-01-28,Ahmedabad,3-6L,650-850,referral
LN00010135,CUST0021004,76521.47,18,20.62,2024-05-18,Mumbai,<3L,550-600,referral
LN00010136,CUST0007056,580565.99,36,16.99,2024-09-06,Pune,6-10L,600-650,referral
LN00010137,CUST0006518,381390.3,24,17.76,2024-02-06,Mumbai,6-10L,600-650,referral
LN00010138,CUST0007229,1380847.8,24,14.54,2025-03-15,Mumbai,10-15L,650-850,DSA
LN00010139,CUST0029186,2308394.96,18,16.31,2025-06-18,Mumbai,>15L,600-650,referral
LN00010140,CUST0017324,298239.07,12,23.19,2024-01-14,Hyderabad,6-10L,300-550,referral
LN00010141,CUST0000117,604522.84,12,23.24,2024-02-23,Bhopal,6-10L,550-600,app_store
LN00010142,CUST0015349,559497.85,24,18.3,2024-05-17,Chennai,6-10L,600-650,organic
LN00010143,CUST0011985,170567.68,12,19.97,2025-04-28,Ahmedabad,3-6L,550-600,organic
LN00010144,CUST0021319,573631.31,36,28.41,2024-01-02,Delhi,10-15L,300-550,affiliate
LN00010145,CUST0001538,263891.46,24,21.41,2024-10-14,Kochi,6-10L,550-600,organic
LN00010146,CUST0018659,2125075.83,18,11.99,2024-12-24,Pune,>15L,650-850,organic
LN00010147,CUST0019862,795701.59,12,22.2,2024-05-04,Mumbai,10-15L,550-600,referral
LN00010148,CUST0004262,199077.04,12,20.45,2024-04-12,Pune,3-6L,550-600,organic
LN00010149,CUST0006174,73896.37,12,12.16,2025-03-09,Bengaluru,3-6L,650-850,DSA
LN00010150,CUST0027315,573323.91,18,13.97,2024-03-07,Bengaluru,6-10L,650-850,organic
LN00010151,CUST0006695,287576.85,18,20.03,2024-03-30,Lucknow,3-6L,550-600,DSA
LN00010152,CUST0009227,421633.29,18,13.13,2025-07-06,Bengaluru,6-10L,650-850,organic
LN00010153,CUST0013118,286058.04,12,17.41,2024-07-02,Bengaluru,3-6L,600-650,affiliate
LN00010154,CUST0021449,1646197.66,18,13.02,2024-03-18,Jaipur,>15L,650-850,affiliate
LN00010155,CUST0019679,180640.11,36,18.63,2024-10-01,Hyderabad,3-6L,600-650,organic
LN00010156,CUST0007370,1447868.49,24,21.78,2025-06-12,Delhi,10-15L,550-600,DSA
LN00010157,CUST0025229,47359.65,12,26.37,2024-05-16,Kolkata,<3L,300-550,affiliate
LN00010158,CUST0027122,394852.45,36,23.76,2025-05-31,Mumbai,6-10L,300-550,organic
LN00010159,CUST0020001,95736.97,12,17.47,2024-09-07,Coimbatore,3-6L,600-650,DSA
LN00010160,CUST0008977,681701.61,12,12.25,2024-12-13,Kolkata,6-10L,650-850,app_store
LN00010161,CUST0016151,278578.55,12,13.4,2024-11-07,Mumbai,6-10L,650-850,referral
LN00010162,CUST0015607,488100.26,36,18.53,2024-04-06,Bengaluru,6-10L,550-600,DSA
LN00010163,CUST0027912,673454.36,18,19.34,2024-12-11,Kochi,6-10L,550-600,affiliate
LN00010164,CUST0022651,205253.42,24,15.47,2024-03-06,Pune,6-10L,650-850,DSA
LN00010165,CUST0000998,707086.95,18,20.37,2024-03-20,Chennai,10-15L,550-600,app_store
LN00010166,CUST0026586,1525946.45,36,26.0,2024-06-12,Chennai,>15L,300-550,affiliate
LN00010167,CUST0011693,1256475.88,18,24.53,2025-03-02,Kolkata,10-15L,300-550,app_store
LN00010168,CUST0028836,19145.25,24,12.7,2025-03-26,Bengaluru,<3L,650-850,organic
LN00010169,CUST0006601,2579209.02,18,12.99,2024-08-18,Indore,>15L,650-850,DSA
LN00010170,CUST0029648,1561172.0,12,21.99,2024-05-24,Pune,>15L,550-600,referral
LN00010171,CUST0009998,1342213.29,24,19.23,2024-11-30,Indore,10-15L,600-650,DSA
LN00010172,CUST0009637,668186.77,24,11.19,2024-01-14,Hyderabad,6-10L,650-850,organic
LN00010173,CUST0025168,137512.81,24,20.42,2024-05-02,Mumbai,3-6L,550-600,organic
LN00010174,CUST0007657,1158811.78,24,14.39,2024-06-12,Visakhapatnam,10-15L,650-850,organic
LN00010175,CUST0009931,1516907.06,18,17.3,2024-04-25,Pune,>15L,600-650,organic
LN00010176,CUST0016140,916427.92,12,17.16,2024-11-04,Delhi,10-15L,600-650,organic
LN00010177,CUST0027430,378032.25,18,18.82,2024-05-24,Delhi,6-10L,600-650,affiliate
LN00010178,CUST0028869,130951.25,12,13.43,2025-03-30,Kolkata,3-6L,650-850,DSA
LN00010179,CUST0009497,438830.07,18,21.41,2025-01-20,Nagpur,6-10L,550-600,referral
LN00010180,CUST0007259,507888.86,12,29.07,2024-05-17,Kolkata,10-15L,300-550,organic
LN00010181,CUST0008136,29150.72,18,18.0,2025-03-24,Patna,<3L,600-650,affiliate
LN00010182,CUST0025230,541406.06,36,23.05,2025-02-06,Chennai,6-10L,300-550,affiliate
LN00010183,CUST0006787,751092.66,36,14.01,2024-04-02,Mumbai,10-15L,650-850,affiliate
LN00010184,CUST0001956,107758.83,18,18.28,2024-07-06,Mumbai,3-6L,600-650,app_store
LN00010185,CUST0002423,30394.67,12,19.15,2024-05-09,Vadodara,<3L,550-600,affiliate
LN00010186,CUST0020961,1473438.43,36,17.95,2024-02-10,Visakhapatnam,10-15L,600-650,DSA
LN00010187,CUST0026589,180066.71,24,18.64,2024-02-19,Delhi,3-6L,600-650,referral
LN00010188,CUST0006077,575819.12,36,18.44,2024-12-21,Mumbai,6-10L,600-650,organic
LN00010189,CUST0008980,643400.73,12,13.78,2024-12-22,Coimbatore,10-15L,650-850,organic
LN00010190,CUST0004855,785614.08,12,18.52,2024-07-01,Delhi,10-15L,550-600,affiliate
LN00010191,CUST0023446,2495841.21,24,14.17,2024-01-20,Bengaluru,>15L,650-850,referral
LN00010192,CUST0004489,546159.22,18,12.89,2024-10-20,Bhopal,6-10L,650-850,affiliate
LN00010193,CUST0004978,563789.71,12,19.52,2025-04-17,Visakhapatnam,6-10L,550-600,referral
LN00010194,CUST0028249,937713.4,36,19.23,2025-06-11,Pune,10-15L,550-600,referral
LN00010195,CUST0020005,601888.17,18,19.49,2025-02-14,Bengaluru,6-10L,550-600,organic
LN00010196,CUST0023651,561770.14,24,19.3,2024-12-26,Vadodara,6-10L,600-650,referral
LN00010197,CUST0010377,505640.49,36,10.66,2024-05-15,Kolkata,6-10L,650-850,referral
LN00010198,CUST0011186,572063.77,12,24.75,2024-05-04,Hyderabad,6-10L,300-550,DSA
LN00010199,CUST0027005,427445.43,18,17.08,2024-08-23,Pune,6-10L,600-650,DSA
LN00010200,CUST0012127,289279.05,12,20.88,2025-06-18,Vadodara,6-10L,550-600,referral
LN00010201,CUST0018030,269578.81,36,23.28,2024-12-13,Hyderabad,3-6L,550-600,app_store
LN00010202,CUST0018115,2201357.75,36,19.34,2024-07-23,Kolkata,>15L,600-650,referral
LN00010203,CUST0029721,110276.03,24,20.88,2024-10-23,Kolkata,3-6L,550-600,DSA
LN00010204,CUST0001456,274413.94,18,18.45,2024-01-18,Patna,3-6L,600-650,DSA
LN00010205,CUST0007158,669460.63,18,20.35,2024-06-05,Surat,6-10L,550-600,affiliate
LN00010206,CUST0008184,410862.34,36,19.63,2024-01-30,Bhopal,6-10L,600-650,DSA
LN00010207,CUST0021222,2130240.31,18,10.75,2024-10-05,Nagpur,>15L,650-850,referral
LN00010208,CUST0004418,1338981.74,18,11.42,2025-02-03,Lucknow,10-15L,650-850,DSA
LN00010209,CUST0000759,1189043.33,18,17.26,2025-01-02,Delhi,10-15L,600-650,affiliate
LN00010210,CUST0024368,1722077.97,12,22.19,2024-02-02,Patna,>15L,550-600,affiliate
LN00010211,CUST0020285,924834.09,18,15.59,2025-05-29,Lucknow,>15L,600-650,organic
LN00010212,CUST0002631,145911.12,18,18.96,2025-01-04,Nagpur,3-6L,550-600,organic
LN00010213,CUST0009101,693709.08,12,17.65,2024-02-20,Bhopal,6-10L,600-650,DSA
LN00010214,CUST0020146,327878.55,12,15.03,2024-09-22,Chennai,6-10L,600-650,app_store
LN00010215,CUST0025526,487455.65,18,15.72,2024-10-13,Kolkata,6-10L,650-850,DSA
LN00010216,CUST0024557,662942.5,36,19.39,2024-01-03,Jaipur,10-15L,550-600,referral
LN00010217,CUST0007165,452152.54,36,15.5,2025-01-14,Chennai,6-10L,650-850,DSA
LN00010218,CUST0001075,544999.21,18,14.98,2025-02-22,Hyderabad,6-10L,650-850,referral
LN00010219,CUST0025210,590895.62,12,13.18,2025-06-28,Bhopal,6-10L,650-850,organic
LN00010220,CUST0007581,208935.57,18,17.54,2024-11-03,Indore,3-6L,600-650,organic
LN00010221,CUST0018362,229958.42,36,15.79,2025-03-14,Patna,6-10L,650-850,organic
LN00010222,CUST0026468,1014544.95,12,15.76,2025-05-24,Nagpur,10-15L,600-650,DSA
LN00010223,CUST0027056,416176.79,18,10.03,2024-10-22,Chennai,6-10L,650-850,affiliate
LN00010224,CUST0027633,1318962.47,36,15.28,2025-06-30,Chennai,>15L,650-850,organic
LN00010225,CUST0016019,1348720.86,12,15.79,2025-07-01,Pune,10-15L,650-850,DSA
LN00010226,CUST0021440,474795.01,36,10.29,2024-05-07,Patna,6-10L,650-850,DSA
LN00010227,CUST0027712,229060.1,12,15.02,2025-02-17,Chennai,3-6L,600-650,app_store
LN00010228,CUST0013665,1419705.99,24,11.15,2024-04-15,Indore,10-15L,650-850,affiliate
LN00010229,CUST0001307,648840.81,18,11.4,2024-02-12,Hyderabad,10-15L,650-850,referral
LN00010230,CUST0003591,601600.79,18,10.19,2025-05-21,Chennai,6-10L,650-850,DSA
LN00010231,CUST0006582,190699.48,24,11.24,2024-11-07,Indore,3-6L,650-850,DSA
LN00010232,CUST0016892,394207.78,12,18.42,2025-01-18,Surat,6-10L,600-650,DSA
LN00010233,CUST0007588,263165.94,18,11.42,2025-04-13,Bengaluru,3-6L,650-850,app_store
LN00010234,CUST0020793,801092.51,12,16.55,2024-12-04,Patna,>15L,600-650,DSA
LN00010235,CUST0020343,496889.92,18,23.9,2024-07-29,Bhopal,6-10L,550-600,organic
LN00010236,CUST0007448,247238.05,24,28.83,2024-02-06,Bhopal,3-6L,300-550,DSA
LN00010237,CUST0007634,202805.69,24,18.58,2024-01-11,Pune,3-6L,550-600,organic
LN00010238,CUST0014981,1138206.67,18,14.36,2024-08-07,Chennai,10-15L,650-850,organic
LN00010239,CUST0017747,1355436.52,12,13.66,2024-05-22,Vadodara,10-15L,650-850,DSA
LN00010240,CUST0023601,223994.99,12,17.57,2024-03-03,Lucknow,6-10L,600-650,organic
LN00010241,CUST0029134,240064.05,24,22.5,2024-10-05,Kochi,6-10L,550-600,DSA
LN00010242,CUST0002025,627544.07,36,18.09,2025-02-28,Hyderabad,6-10L,550-600,affiliate
LN00010243,CUST0004951,287462.24,24,23.25,2024-12-29,Visakhapatnam,6-10L,550-600,organic
LN00010244,CUST0026967,1784963.22,36,19.9,2024-06-23,Chennai,>15L,550-600,organic
LN00010245,CUST0008157,218392.37,18,17.34,2024-09-26,Chennai,6-10L,600-650,organic
LN00010246,CUST0012742,22018.77,24,17.65,2025-02-18,Hyderabad,<3L,600-650,app_store
LN00010247,CUST0010814,92953.76,12,22.48,2025-06-15,Visakhapatnam,3-6L,550-600,organic
LN00010248,CUST0017906,253789.41,18,18.33,2024-08-16,Mumbai,3-6L,600-650,app_store
LN00010249,CUST0003065,430318.07,36,19.44,2024-11-09,Pune,6-10L,600-650,app_store
LN00010250,CUST0009796,600077.47,18,12.37,2024-10-15,Chennai,6-10L,650-850,organic
LN00010251,CUST0000922,28862.02,18,14.94,2025-04-06,Bengaluru,<3L,650-850,DSA
LN00010252,CUST0002216,2387996.56,36,22.04,2024-12-17,Nagpur,>15L,550-600,DSA
LN00010253,CUST0003967,443323.66,24,16.55,2025-01-30,Coimbatore,6-10L,600-650,organic
LN00010254,CUST0017620,165902.38,12,21.03,2025-03-06,Hyderabad,3-6L,550-600,DSA
LN00010255,CUST0002642,235391.68,24,23.53,2024-09-29,Pune,3-6L,550-600,referral
LN00010256,CUST0018636,375564.03,36,15.98,2025-05-06,Lucknow,6-10L,650-850,DSA
LN00010257,CUST0008804,116574.06,12,16.28,2025-02-01,Kolkata,3-6L,600-650,DSA
LN00010258,CUST0021218,46422.05,24,19.7,2024-01-18,Coimbatore,<3L,550-600,DSA
LN00010259,CUST0009627,56588.44,18,11.26,2025-02-09,Kolkata,<3L,650-850,organic
LN00010260,CUST0006057,223000.39,36,11.73,2024-10-07,Visakhapatnam,6-10L,650-850,app_store
LN00010261,CUST0016632,112033.16,24,16.32,2025-01-27,Hyderabad,3-6L,600-650,organic
LN00010262,CUST0012664,48225.26,18,18.7,2024-03-24,Mumbai,<3L,550-600,app_store
LN00010263,CUST0029127,2018819.7,12,28.52,2025-02-02,Jaipur,>15L,300-550,DSA
LN00010264,CUST0000639,158199.21,12,12.03,2024-06-12,Patna,3-6L,650-850,DSA
LN00010265,CUST0028823,566753.58,18,15.67,2024-11-19,Kolkata,6-10L,600-650,app_store
LN00010266,CUST0025656,211928.36,36,21.08,2024-05-11,Bengaluru,3-6L,550-600,affiliate
LN00010267,CUST0029443,63472.09,18,11.06,2024-12-18,Indore,<3L,650-850,organic
LN00010268,CUST0029909,874594.56,24,27.74,2025-05-13,Hyderabad,10-15L,300-550,DSA
LN00010269,CUST0006898,229362.44,12,20.29,2025-05-07,Bhopal,3-6L,550-600,DSA
LN00010270,CUST0023801,72768.35,18,15.48,2024-02-17,Hyderabad,<3L,600-650,referral
LN00010271,CUST0025255,467035.2,12,16.74,2024-04-30,Jaipur,6-10L,600-650,organic
LN00010272,CUST0005694,38985.51,12,19.4,2024-08-27,Coimbatore,<3L,600-650,DSA
LN00010273,CUST0029916,494829.94,24,11.56,2024-07-08,Bengaluru,6-10L,650-850,organic
LN00010274,CUST0024777,282946.8,18,17.12,2025-01-30,Patna,3-6L,600-650,organic
LN00010275,CUST0001098,289416.08,12,15.83,2024-05-03,Hyderabad,3-6L,650-850,organic
LN00010276,CUST0015632,44178.48,18,12.18,2024-02-06,Surat,<3L,650-850,referral
LN00010277,CUST0020303,2216759.1,24,19.17,2024-05-08,Hyderabad,>15L,600-650,app_store
LN00010278,CUST0007150,383475.0,12,19.31,2024-01-25,Delhi,6-10L,550-600,affiliate
LN00010279,CUST0025983,380445.23,12,21.43,2024-05-20,Surat,6-10L,550-600,organic
LN00010280,CUST0028516,995967.67,18,18.81,2025-01-12,Lucknow,10-15L,550-600,DSA
LN00010281,CUST0007131,986668.14,18,16.19,2024-09-23,Kolkata,10-15L,600-650,DSA
LN00010282,CUST0009535,610699.52,12,21.95,2024-08-16,Mumbai,6-10L,550-600,affiliate
LN00010283,CUST0028888,575308.97,12,10.81,2024-03-03,Pune,10-15L,650-850,DSA
LN00010284,CUST0019997,600144.81,18,23.74,2025-01-05,Delhi,6-10L,550-600,organic
LN00010285,CUST0014759,402945.63,12,20.28,2024-01-29,Chennai,6-10L,550-600,DSA
LN00010286,CUST0007512,1151233.01,24,25.68,2024-10-11,Lucknow,10-15L,300-550,organic
LN00010287,CUST0013583,2520312.01,24,10.33,2024-05-15,Kochi,>15L,650-850,DSA
LN00010288,CUST0015436,233680.34,36,25.31,2024-01-09,Pune,3-6L,300-550,DSA
LN00010289,CUST0005112,545581.3,12,15.84,2024-10-21,Bengaluru,6-10L,600-650,organic
LN00010290,CUST0001006,1367615.56,12,15.94,2024-10-23,Kochi,10-15L,650-850,referral
LN00010291,CUST0023468,12615.48,12,19.72,2024-06-01,Mumbai,<3L,550-600,organic
LN00010292,CUST0026236,2266253.78,18,15.84,2024-04-01,Ahmedabad,>15L,600-650,affiliate
LN00010293,CUST0018088,559519.44,18,19.57,2024-04-23,Hyderabad,6-10L,550-600,app_store
LN00010294,CUST0021698,487922.16,24,17.67,2024-07-01,Indore,6-10L,600-650,DSA
LN00010295,CUST0025283,80267.9,12,13.1,2025-06-14,Chennai,3-6L,650-850,DSA
LN00010296,CUST0015386,150115.05,18,29.69,2024-07-11,Kolkata,3-6L,300-550,organic
LN00010297,CUST0002313,188209.81,24,22.77,2024-10-14,Bhopal,3-6L,300-550,referral
LN00010298,CUST0023613,104464.99,18,22.2,2024-08-28,Coimbatore,3-6L,550-600,organic
LN00010299,CUST0009496,642513.36,18,16.48,2025-05-25,Bengaluru,6-10L,600-650,DSA
LN00010300,CUST0014535,1071770.21,18,16.94,2025-01-17,Hyderabad,10-15L,600-650,app_store
LN00010301,CUST0017544,262872.56,24,15.02,2024-06-13,Mumbai,6-10L,600-650,affiliate
LN00010302,CUST0017080,71136.53,18,22.71,2024-04-11,Vadodara,3-6L,300-550,referral
LN00010303,CUST0010787,42597.89,18,18.57,2024-03-06,Kochi,<3L,600-650,DSA
