loan_id,decline_rate_change,decline_spike_flag,avg_amount_change_pct,amount_drop_flag,upi_share_change_pp,upi_shift_flag,category_count_change,diversity_drop_flag,signals_firing,customer_id,credit_score_band,income_band,city,tenure_months,loan_amount
LN00018012,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0027968,650-850,6-10L,Kolkata,12,396555.81
LN00018021,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0006911,550-600,10-15L,Delhi,12,990190.7
LN00018022,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021408,650-850,10-15L,Ahmedabad,18,704481.82
LN00018027,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010419,650-850,<3L,Surat,24,17642.75
LN00018037,0.3333333333333333,1,inf,0,1.0,0,2.0,0,1,CUST0018983,650-850,6-10L,Hyderabad,36,417132.95
LN00018039,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022381,650-850,3-6L,Indore,18,152214.74
LN00018040,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0020755,650-850,6-10L,Bengaluru,24,486435.9
LN00018049,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008394,650-850,10-15L,Jaipur,36,1428524.42
LN00018050,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013115,600-650,10-15L,Bhopal,24,745850.91
LN00018059,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0011382,650-850,6-10L,Ahmedabad,12,449455.12
LN00018064,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016834,600-650,6-10L,Ahmedabad,36,416052.62
LN00018068,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0014184,600-650,<3L,Chennai,36,20541.69
LN00018069,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001725,650-850,>15L,Kochi,18,2457813.49
LN00018071,1.0,1,2.7963739538535664,0,-1.0,1,0.0,0,2,CUST0023199,650-850,3-6L,Bengaluru,12,250783.71
LN00018074,0.0,1,-0.8089126159374544,1,0.0,0,0.0,0,2,CUST0005134,550-600,6-10L,Chennai,36,378683.71
LN00018075,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021796,650-850,10-15L,Hyderabad,12,1080634.17
LN00018077,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019643,650-850,>15L,Kolkata,24,1475862.63
LN00018079,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004445,600-650,6-10L,Jaipur,18,674791.08
LN00018088,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0020150,600-650,10-15L,Kochi,36,1136590.89
LN00018089,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017796,650-850,6-10L,Jaipur,18,452943.97
LN00018091,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011351,300-550,10-15L,Mumbai,18,1170738.33
LN00018096,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005908,600-650,3-6L,Kolkata,24,87283.69
LN00018098,0.0,1,-0.7865241679685651,1,1.0,0,0.0,0,2,CUST0019910,550-600,>15L,Surat,18,1983357.65
LN00018106,0.0,1,0.1653751207470215,0,1.0,0,0.0,0,1,CUST0006220,600-650,<3L,Chennai,24,27749.26
LN00018113,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017043,600-650,6-10L,Kolkata,12,598226.11
LN00018116,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002479,600-650,>15L,Kolkata,24,1497581.34
LN00018117,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0009496,600-650,3-6L,Vadodara,18,229666.57
LN00018121,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0015957,650-850,6-10L,Mumbai,24,498637.94
LN00018124,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0027116,550-600,3-6L,Kochi,36,298276.62
LN00018129,0.0,1,inf,0,0.6666666666666666,0,3.0,0,1,CUST0020879,550-600,3-6L,Mumbai,24,108956.94
LN00018130,0.0,1,-0.9584137098480418,1,1.0,0,0.0,0,2,CUST0004354,650-850,>15L,Mumbai,12,2060690.85
LN00018132,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025609,600-650,>15L,Mumbai,18,2575659.57
LN00018134,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0016662,600-650,6-10L,Kochi,24,434107.21
LN00018139,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019222,650-850,3-6L,Pune,12,92327.12
LN00018140,0.0,1,1.0300194931773876,0,1.0,0,0.0,0,1,CUST0022006,600-650,>15L,Nagpur,18,1763045.08
LN00018142,1.0,1,-0.16713753327417918,0,0.0,0,0.0,0,1,CUST0018398,600-650,6-10L,Kolkata,18,477535.92
LN00018147,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0019645,550-600,>15L,Kolkata,24,819133.36
LN00018159,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004754,550-600,6-10L,Bhopal,12,267088.58
LN00018160,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0015144,650-850,10-15L,Bhopal,18,614955.13
LN00018162,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0013790,600-650,6-10L,Delhi,18,204928.19
LN00018167,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015189,600-650,>15L,Pune,24,2107087.53
LN00018174,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022874,650-850,10-15L,Pune,36,1242268.43
LN00018188,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0026713,550-600,3-6L,Patna,24,257847.41
LN00018209,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0000636,300-550,3-6L,Nagpur,24,53971.75
LN00018220,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0024257,650-850,>15L,Mumbai,18,1337161.33
LN00018224,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000280,600-650,3-6L,Hyderabad,18,260877.44
LN00018228,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015079,650-850,6-10L,Lucknow,18,501225.17
LN00018229,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018916,600-650,10-15L,Lucknow,12,509750.39
LN00018233,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010101,600-650,10-15L,Hyderabad,12,1375853.64
LN00018241,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012914,650-850,6-10L,Mumbai,24,388806.62
LN00018242,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012542,300-550,>15L,Delhi,18,1494110.86
LN00018243,0.0,1,1.6853666262520344,0,0.0,0,0.0,0,1,CUST0003399,300-550,10-15L,Mumbai,24,735007.4
LN00018245,0.0,1,2.8168835721798104,0,0.0,0,0.0,0,1,CUST0024240,650-850,3-6L,Hyderabad,12,176306.39
LN00018263,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020528,550-600,>15L,Kolkata,24,1130301.45
LN00018265,0.0,1,16.98301957428602,0,0.0,0,0.0,0,1,CUST0006018,650-850,>15L,Chennai,18,1785642.86
LN00018266,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0004003,600-650,10-15L,Jaipur,18,1336081.18
LN00018271,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022186,300-550,6-10L,Delhi,24,295057.42
LN00018285,0.0,1,33.05596259856256,0,1.0,0,0.0,0,1,CUST0018427,650-850,10-15L,Indore,18,1371273.81
LN00018306,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0005421,600-650,6-10L,Pune,24,283630.04
LN00018310,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0009460,650-850,3-6L,Mumbai,18,292213.43
LN00018318,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022347,600-650,<3L,Hyderabad,24,19964.93
LN00018328,0.0,1,-0.8082177206570772,1,0.0,0,0.0,0,2,CUST0018587,600-650,<3L,Surat,24,62592.88
LN00018329,0.0,1,-0.4364045884499117,1,0.0,0,-1.0,0,2,CUST0026449,650-850,3-6L,Kochi,12,199797.71
LN00018342,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0014238,550-600,6-10L,Mumbai,18,311404.31
LN00018347,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016344,550-600,10-15L,Bengaluru,36,1381311.31
LN00018351,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0027994,550-600,3-6L,Pune,24,122278.39
LN00018353,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015958,650-850,6-10L,Surat,36,560211.48
LN00018354,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0009972,550-600,10-15L,Surat,18,770503.08
LN00018356,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013659,600-650,>15L,Patna,24,2962538.15
LN00018362,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019454,300-550,6-10L,Vadodara,24,225533.9
LN00018364,0.0,1,-0.9216911980055676,1,-0.5,1,1.0,0,3,CUST0002356,600-650,3-6L,Bengaluru,24,172221.08
LN00018366,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0000018,600-650,3-6L,Bengaluru,18,245792.76
LN00018368,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019445,550-600,6-10L,Patna,18,323621.34
LN00018372,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0009898,650-850,>15L,Bengaluru,18,1595203.42
LN00018384,0.0,1,0.37993975841473876,0,0.0,0,1.0,0,1,CUST0020924,550-600,3-6L,Bengaluru,24,254518.13
LN00018386,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0020653,550-600,>15L,Chennai,12,2054607.64
LN00018388,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0008893,300-550,>15L,Lucknow,36,2967814.73
LN00018391,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013997,650-850,3-6L,Mumbai,36,127539.9
LN00018394,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013418,600-650,3-6L,Kochi,24,102081.47
LN00018396,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0026254,650-850,10-15L,Mumbai,12,1228998.06
LN00018400,0.0,1,0.0330368834570056,0,0.0,0,0.0,0,1,CUST0013602,600-650,<3L,Surat,36,27608.13
LN00018408,0.0,1,-0.9678145375807695,1,0.0,0,0.0,0,2,CUST0011051,600-650,3-6L,Indore,36,228840.08
LN00018411,0.0,1,1.6490086532492692,0,1.0,0,0.0,0,1,CUST0028585,650-850,>15L,Coimbatore,12,2581363.92
LN00018419,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005055,650-850,10-15L,Surat,12,575203.25
LN00018420,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021510,600-650,10-15L,Patna,18,631307.71
LN00018433,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0010172,550-600,10-15L,Chennai,18,623713.77
LN00018436,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000412,600-650,10-15L,Vadodara,12,732803.89
LN00018444,0.0,1,-0.9755697370429648,1,-1.0,1,0.0,0,3,CUST0019618,600-650,<3L,Hyderabad,18,28562.5
LN00018460,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0027128,600-650,10-15L,Delhi,18,539758.24
LN00018462,0.0,1,-0.8232271952797835,1,0.0,0,-1.0,0,2,CUST0002751,600-650,6-10L,Coimbatore,36,530265.15
LN00018463,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019585,600-650,6-10L,Surat,18,669326.68
LN00018464,0.0,1,9.934130467044035,0,0.0,0,0.0,0,1,CUST0010033,600-650,3-6L,Jaipur,18,64639.28
LN00018466,0.0,1,-0.24755715689485747,0,-1.0,1,0.0,0,2,CUST0004657,600-650,6-10L,Visakhapatnam,12,516408.13
LN00018468,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008990,600-650,3-6L,Kolkata,24,58173.09
LN00018477,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0014460,550-600,6-10L,Jaipur,18,496289.56
LN00018478,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017950,600-650,<3L,Bhopal,18,42206.06
LN00018482,0.0,1,0.04393194204439715,0,0.5,0,1.0,0,1,CUST0028693,550-600,3-6L,Vadodara,24,205190.45
LN00018484,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025185,650-850,>15L,Bhopal,18,2907542.93
LN00018485,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020425,650-850,3-6L,Hyderabad,36,65194.54
LN00018488,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029090,650-850,<3L,Jaipur,18,58665.89
LN00018490,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0011297,650-850,6-10L,Coimbatore,18,304845.89
LN00018497,0.0,1,0.2387803467129449,0,1.0,0,0.0,0,1,CUST0000790,650-850,10-15L,Visakhapatnam,36,1115871.84
LN00018506,0.0,1,-0.42689257157596083,1,1.0,0,0.0,0,2,CUST0018869,650-850,3-6L,Pune,36,222473.74
LN00018509,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003317,650-850,6-10L,Visakhapatnam,24,552726.89
LN00018511,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015115,300-550,3-6L,Hyderabad,18,256035.91
LN00018513,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016022,650-850,>15L,Ahmedabad,24,1833380.41
LN00018521,0.0,1,0.11384195255162999,0,-1.0,1,0.0,0,2,CUST0000730,550-600,3-6L,Bengaluru,12,63628.88
LN00018527,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0001768,600-650,>15L,Lucknow,24,945337.34
LN00018533,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012441,600-650,3-6L,Chennai,36,134405.18
LN00018535,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0000376,650-850,6-10L,Bengaluru,24,437212.27
LN00018536,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016779,600-650,3-6L,Ahmedabad,24,189408.93
LN00018537,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022473,650-850,6-10L,Delhi,18,317618.41
LN00018539,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016383,550-600,10-15L,Bengaluru,18,1213226.88
LN00018545,0.0,1,-0.656168629882207,1,0.0,0,0.0,0,2,CUST0005449,300-550,>15L,Bhopal,24,2232743.83
LN00018555,0.0,1,0.44857996615189316,0,0.0,0,0.0,0,1,CUST0000751,550-600,3-6L,Pune,18,175621.83
LN00018557,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004459,650-850,>15L,Hyderabad,18,2158969.63
LN00018563,0.0,1,-0.732191422369787,1,0.0,0,0.0,0,2,CUST0014509,650-850,>15L,Hyderabad,12,2655449.3
LN00018565,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015918,650-850,3-6L,Mumbai,36,190087.74
LN00018570,1.0,1,inf,0,0.0,0,1.0,0,1,CUST0008958,650-850,3-6L,Vadodara,36,213123.83
LN00018577,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0010068,650-850,>15L,Mumbai,12,1267404.1
LN00018578,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018865,550-600,6-10L,Jaipur,12,226209.74
LN00018592,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002949,650-850,6-10L,Delhi,12,273449.66
LN00018594,0.0,1,-0.6039309807386299,1,0.0,0,-1.0,0,2,CUST0027116,650-850,6-10L,Mumbai,12,292607.31
LN00018597,0.0,1,0.47392525262428126,0,0.0,0,0.0,0,1,CUST0019014,600-650,6-10L,Kolkata,12,569825.75
LN00018604,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018826,550-600,6-10L,Ahmedabad,18,610345.38
LN00018606,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026597,300-550,6-10L,Vadodara,12,293470.01
LN00018614,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018255,650-850,6-10L,Delhi,24,659516.29
LN00018621,0.0,1,-0.29431404102621017,0,-1.0,1,0.0,0,2,CUST0006183,600-650,10-15L,Bhopal,12,1168528.35
LN00018628,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011468,600-650,10-15L,Kolkata,18,574660.33
LN00018633,0.0,1,2.727497120289616,0,0.0,0,0.0,0,1,CUST0013855,650-850,<3L,Surat,18,30670.4
LN00018634,0.0,1,1.3608534733178996,0,0.5,0,-1.0,0,1,CUST0004450,600-650,10-15L,Coimbatore,18,1346992.55
LN00018643,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0023106,600-650,>15L,Kolkata,36,2699011.04
LN00018645,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0024602,600-650,10-15L,Jaipur,18,1177420.41
LN00018647,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001132,300-550,<3L,Indore,12,22861.23
LN00018649,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029394,600-650,3-6L,Nagpur,18,179633.29
LN00018650,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026119,650-850,10-15L,Bengaluru,18,634339.08
LN00018670,0.0,1,39.26882272416153,0,0.0,0,3.0,0,1,CUST0021288,650-850,6-10L,Hyderabad,12,687783.1
LN00018674,0.0,1,-0.9431997502172941,1,0.0,0,0.0,0,2,CUST0002438,650-850,3-6L,Bengaluru,24,94270.13
LN00018675,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015292,600-650,>15L,Chennai,24,2539119.08
LN00018676,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017213,550-600,>15L,Hyderabad,24,2935013.98
LN00018682,0.0,1,-0.3435099271675147,1,1.0,0,0.0,0,2,CUST0023372,600-650,>15L,Hyderabad,12,2122490.15
LN00018684,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019202,300-550,6-10L,Ahmedabad,12,696057.3
LN00018685,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020887,650-850,>15L,Bengaluru,18,1096680.26
LN00018687,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007117,550-600,<3L,Bhopal,24,51472.67
LN00018701,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0015872,650-850,6-10L,Pune,36,684446.69
LN00018710,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020346,550-600,6-10L,Kolkata,36,331442.49
LN00018713,0.0,1,inf,0,0.6666666666666666,0,2.0,0,1,CUST0001056,650-850,10-15L,Chennai,18,1485375.67
LN00018714,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000140,550-600,3-6L,Chennai,24,296383.12
LN00018715,0.0,1,-0.6008868430213499,1,0.5,0,-1.0,0,2,CUST0006587,650-850,6-10L,Indore,36,360417.52
LN00018718,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025995,650-850,10-15L,Mumbai,12,879758.44
LN00018734,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0029272,550-600,10-15L,Kolkata,12,1492662.29
LN00018742,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029444,550-600,10-15L,Delhi,24,1496582.68
LN00018750,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0028015,550-600,3-6L,Mumbai,24,89270.47
LN00018766,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028351,650-850,>15L,Pune,24,2199442.69
LN00018770,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0006976,650-850,10-15L,Coimbatore,24,921648.94
LN00018778,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017604,600-650,>15L,Lucknow,24,2883994.78
LN00018786,0.0,1,inf,0,0.5,0,1.0,0,1,CUST0004577,650-850,6-10L,Mumbai,12,206774.04
LN00018792,0.0,1,5.735017305240148,0,0.5,0,-1.0,0,1,CUST0014040,550-600,>15L,Bengaluru,18,1694546.08
LN00018803,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0014410,550-600,<3L,Bhopal,24,21673.13
LN00018804,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0010077,650-850,>15L,Bhopal,18,2490490.42
LN00018805,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0027887,600-650,>15L,Surat,12,2127344.51
LN00018807,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0026127,650-850,3-6L,Delhi,24,58781.05
LN00018811,0.0,1,0.5366171435085848,0,0.0,0,0.0,0,1,CUST0018084,550-600,6-10L,Kolkata,24,545501.16
LN00018814,0.0,1,0.2773121439715538,0,0.0,0,0.0,0,1,CUST0021373,600-650,10-15L,Kolkata,12,733475.97
LN00018825,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0006765,300-550,3-6L,Hyderabad,18,218907.55
LN00018827,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0020160,650-850,3-6L,Hyderabad,12,282486.2
LN00018829,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018682,550-600,3-6L,Indore,18,113571.38
LN00018844,0.0,1,-0.9346683859196687,1,0.0,0,0.0,0,2,CUST0001643,650-850,6-10L,Mumbai,24,438390.97
LN00018845,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0024399,600-650,10-15L,Visakhapatnam,18,583098.91
LN00018848,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012238,650-850,6-10L,Lucknow,12,410021.49
LN00018863,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028783,650-850,6-10L,Kochi,24,410636.31
LN00018867,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0005628,550-600,10-15L,Mumbai,18,1191285.08
LN00018871,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0014711,550-600,3-6L,Lucknow,24,276209.26
LN00018874,0.0,1,0.6319922247390322,0,0.0,0,0.0,0,1,CUST0010223,650-850,>15L,Jaipur,12,1538077.55
LN00018882,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025313,550-600,3-6L,Jaipur,12,237788.56
LN00018886,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0028711,550-600,3-6L,Mumbai,18,188069.19
LN00018887,0.0,1,-0.961614720501892,1,0.0,0,0.0,0,2,CUST0024633,600-650,>15L,Hyderabad,12,949393.93
LN00018889,0.5,1,3.5007704780992865,0,-0.5,1,1.0,0,2,CUST0019490,600-650,10-15L,Jaipur,18,949649.79
LN00018897,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0022901,600-650,3-6L,Chennai,36,157181.11
LN00018901,0.0,1,0.09898907779859317,0,0.0,0,0.0,0,1,CUST0019241,650-850,>15L,Mumbai,12,1834864.66
LN00018905,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0007924,650-850,6-10L,Delhi,36,524568.46
LN00018912,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022532,550-600,<3L,Coimbatore,24,30883.71
LN00018913,0.0,1,-0.4223114602179957,1,-0.5,1,1.0,0,3,CUST0001925,650-850,>15L,Hyderabad,24,886459.09
LN00018915,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0010190,650-850,10-15L,Kolkata,18,1450437.79
LN00018920,0.3333333333333333,1,inf,0,0.6666666666666666,0,3.0,0,1,CUST0021765,600-650,<3L,Jaipur,24,43771.2
LN00018922,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0012163,650-850,6-10L,Pune,36,265947.96
LN00018924,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0003474,300-550,10-15L,Pune,18,1116493.52
LN00018926,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0013184,650-850,3-6L,Surat,18,184435.97
LN00018929,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0003807,600-650,>15L,Delhi,18,2448393.91
LN00018930,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0005048,600-650,6-10L,Kolkata,24,668071.04
LN00018931,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0023843,650-850,6-10L,Bhopal,12,507815.13
LN00018935,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0008463,600-650,3-6L,Vadodara,12,155499.58
LN00018941,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002011,550-600,6-10L,Indore,12,471639.63
LN00018946,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012703,600-650,10-15L,Hyderabad,18,1310015.38
LN00018947,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018657,550-600,>15L,Hyderabad,18,1852270.24
LN00018948,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015893,600-650,10-15L,Pune,18,861424.38
LN00018952,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0011251,550-600,<3L,Delhi,18,36282.15
LN00018959,0.0,1,0.23253757736516356,0,0.0,0,0.0,0,1,CUST0016501,600-650,10-15L,Chennai,18,1232205.23
LN00018960,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029466,650-850,<3L,Kolkata,24,32805.65
LN00018964,0.0,1,-0.24509013677247668,0,0.0,0,0.0,0,1,CUST0023072,650-850,<3L,Bengaluru,18,72708.54
LN00018967,0.0,1,0.09452161798274927,0,0.5,0,2.0,0,1,CUST0005573,600-650,<3L,Pune,12,23047.62
LN00018972,0.0,1,-0.5171884868717856,1,1.0,0,0.0,0,2,CUST0028896,650-850,10-15L,Delhi,18,1117641.22
LN00018978,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0029489,650-850,<3L,Delhi,12,54141.41
LN00018981,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011690,650-850,6-10L,Pune,18,682717.52
LN00018986,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0001962,550-600,6-10L,Delhi,18,667121.21
LN00018994,0.0,1,-0.8694798936668908,1,0.0,0,0.0,0,2,CUST0019308,600-650,<3L,Bengaluru,12,65727.43
LN00018998,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010682,650-850,6-10L,Pune,18,207205.65
LN00019005,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023917,650-850,<3L,Lucknow,18,38043.27
LN00019006,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0003360,650-850,>15L,Ahmedabad,18,1221077.69
LN00019007,0.0,1,0.5900985133440804,0,-1.0,1,0.0,0,2,CUST0002482,300-550,<3L,Kolkata,18,23193.75
LN00019012,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0019998,300-550,3-6L,Indore,18,251678.12
LN00019018,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0010799,550-600,10-15L,Ahmedabad,18,1189350.4
LN00019024,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011260,600-650,6-10L,Mumbai,36,661326.3
LN00019026,0.0,1,-0.2652974889455183,0,0.0,0,0.0,0,1,CUST0006012,600-650,3-6L,Bengaluru,36,281484.88
LN00019033,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0009803,650-850,10-15L,Bengaluru,36,594415.71
LN00019034,0.0,1,5.986266246953695,0,0.0,0,1.0,0,1,CUST0024509,650-850,3-6L,Ahmedabad,18,279847.05
LN00019036,0.0,1,1.7425572734454349,0,-1.0,1,0.0,0,2,CUST0010551,600-650,<3L,Jaipur,18,77164.41
LN00019038,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0027300,550-600,6-10L,Ahmedabad,24,605786.59
LN00019039,0.0,1,-0.29245848370643623,0,1.0,0,0.0,0,1,CUST0013185,600-650,10-15L,Hyderabad,24,1318746.49
LN00019047,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011643,550-600,10-15L,Bengaluru,36,1007584.75
LN00019063,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012134,550-600,3-6L,Kochi,18,131701.41
LN00019078,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0011482,600-650,3-6L,Chennai,18,162747.9
LN00019086,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020563,650-850,10-15L,Kolkata,36,682963.03
LN00019094,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0027275,650-850,<3L,Mumbai,12,14864.75
LN00019096,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0003917,600-650,>15L,Mumbai,12,1490355.72
