loan_id,customer_id,credit_score_band,income_band,city,city_tier,loan_amount,tenure_months,latest_dpd,had_recent_partial,signals_firing,decline_spike_flag,upi_shift_flag,amount_drop_flag,diversity_drop_flag,risk_score,score_reason,risk_tier
LN00011902,CUST0018362,600-650,>15L,Vadodara,tier2,2069669.48,36,60,True,0.0,,,,,7,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | recent_partial_pay(+2),High
LN00011903,CUST0001747,600-650,>15L,Coimbatore,tier2,2743749.87,36,0,False,0.0,,,,,5,band_600_650(+3) | tier2_city(+1) | long_tenure(+1),Medium
LN00011904,CUST0013248,550-600,<3L,Surat,tier2,66253.06,24,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00011905,CUST0005570,550-600,3-6L,Mumbai,tier1,193979.04,18,60,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00011906,CUST0017154,550-600,6-10L,Coimbatore,tier2,578629.23,18,0,False,3.0,1.0,1.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00011907,CUST0007973,550-600,3-6L,Kolkata,tier1,87665.2,18,0,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00011908,CUST0019835,550-600,10-15L,Bengaluru,tier1,766808.92,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011909,CUST0025020,650-850,6-10L,Bhopal,tier2,533315.13,18,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00011910,CUST0014284,650-850,>15L,Chennai,tier1,2037181.1,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00011911,CUST0026900,650-850,>15L,Pune,tier1,1362628.03,36,1,False,0.0,,,,,3,long_tenure(+1) | dpd_1_29(+2),Low
LN00011912,CUST0011729,600-650,3-6L,Indore,tier2,62835.7,24,90,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00011913,CUST0004618,650-850,6-10L,Delhi,tier1,641457.84,24,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00011914,CUST0014137,600-650,6-10L,Bengaluru,tier1,220906.52,12,15,True,0.0,,,,,7,band_600_650(+3) | recent_partial_pay(+2) | dpd_1_29(+2),High
LN00011915,CUST0024561,650-850,6-10L,Visakhapatnam,tier2,227527.47,18,90,False,0.0,,,,,1,tier2_city(+1),Low
LN00011916,CUST0008518,600-650,6-10L,Nagpur,tier2,260045.33,18,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00011917,CUST0006474,650-850,3-6L,Hyderabad,tier1,52056.41,24,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00011918,CUST0029505,650-850,<3L,Jaipur,tier2,48509.56,18,0,False,1.0,1.0,0.0,0.0,0.0,4,income_lt3L(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00011919,CUST0012616,650-850,3-6L,Bengaluru,tier1,229816.84,18,1,False,2.0,1.0,0.0,1.0,0.0,4,income_3_6L(+1) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00011920,CUST0019215,300-550,>15L,Vadodara,tier2,913703.7,24,1,False,0.0,,,,,5,band_300_550(+2) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00011921,CUST0016724,650-850,3-6L,Kolkata,tier1,75032.26,18,0,False,1.0,1.0,0.0,0.0,0.0,2,income_3_6L(+1) | signals_1_firing(+1),Low
LN00011922,CUST0020652,650-850,<3L,Bhopal,tier2,25181.89,18,0,False,4.0,1.0,1.0,1.0,1.0,6,income_lt3L(+2) | tier2_city(+1) | signals_4_firing(+3),Medium
LN00011923,CUST0028195,550-600,6-10L,Visakhapatnam,tier2,251105.1,24,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00011924,CUST0022378,550-600,<3L,Visakhapatnam,tier2,64832.11,24,0,False,1.0,1.0,0.0,0.0,0.0,5,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00011925,CUST0024217,550-600,<3L,Delhi,tier1,44307.48,36,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | long_tenure(+1),Medium
LN00011926,CUST0022343,650-850,6-10L,Kochi,tier2,576024.94,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00011927,CUST0021155,600-650,6-10L,Hyderabad,tier1,487377.44,18,15,False,0.0,,,,,5,band_600_650(+3) | dpd_1_29(+2),Medium
LN00011928,CUST0022566,600-650,<3L,Chennai,tier1,69587.66,24,1,False,0.0,,,,,7,band_600_650(+3) | income_lt3L(+2) | dpd_1_29(+2),High
LN00011929,CUST0020882,650-850,6-10L,Mumbai,tier1,257718.22,18,0,False,4.0,1.0,1.0,1.0,1.0,3,signals_4_firing(+3),Low
LN00011930,CUST0011750,600-650,6-10L,Ahmedabad,tier2,515517.3,12,0,False,1.0,1.0,0.0,0.0,0.0,5,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00011931,CUST0013449,600-650,6-10L,Ahmedabad,tier2,539210.24,12,90,True,3.0,1.0,1.0,1.0,0.0,9,band_600_650(+3) | tier2_city(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00011932,CUST0021367,300-550,10-15L,Bhopal,tier2,1092712.2,12,0,False,4.0,1.0,1.0,1.0,1.0,6,band_300_550(+2) | tier2_city(+1) | signals_4_firing(+3),Medium
LN00011933,CUST0011469,600-650,3-6L,Kochi,tier2,129313.47,18,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00011934,CUST0006765,650-850,6-10L,Kolkata,tier1,238001.33,18,90,False,0.0,,,,,0,no_risk_factors,Low
LN00011935,CUST0009677,650-850,10-15L,Kolkata,tier1,959979.41,12,1,False,0.0,,,,,2,dpd_1_29(+2),Low
LN00011936,CUST0021401,650-850,>15L,Ahmedabad,tier2,1308776.33,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00011937,CUST0006324,650-850,>15L,Surat,tier2,1036728.79,18,1,False,2.0,1.0,0.0,1.0,0.0,4,tier2_city(+1) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00011938,CUST0015137,550-600,6-10L,Kolkata,tier1,336377.06,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011939,CUST0025512,650-850,6-10L,Coimbatore,tier2,552667.06,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00011940,CUST0002997,300-550,6-10L,Mumbai,tier1,381353.93,36,1,False,1.0,1.0,0.0,0.0,0.0,6,band_300_550(+2) | long_tenure(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00011941,CUST0028728,600-650,>15L,Indore,tier2,1331603.58,18,30,True,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00011942,CUST0006498,550-600,10-15L,Bengaluru,tier1,730669.35,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011943,CUST0026604,600-650,3-6L,Pune,tier1,217622.09,24,0,False,0.0,,,,,4,band_600_650(+3) | income_3_6L(+1),Medium
LN00011944,CUST0022755,550-600,3-6L,Vadodara,tier2,164866.09,18,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00011945,CUST0023523,550-600,6-10L,Chennai,tier1,361700.17,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011946,CUST0028318,300-550,3-6L,Coimbatore,tier2,237925.19,18,1,False,2.0,1.0,0.0,1.0,0.0,7,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1) | signals_2_firing(+1) | dpd_1_29(+2),High
LN00011947,CUST0006019,600-650,>15L,Kolkata,tier1,1077462.84,36,7,False,0.0,,,,,6,band_600_650(+3) | long_tenure(+1) | dpd_1_29(+2),Medium
LN00011948,CUST0023294,600-650,3-6L,Nagpur,tier2,216263.4,24,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00011949,CUST0016254,650-850,3-6L,Nagpur,tier2,276223.92,18,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00011950,CUST0014318,650-850,>15L,Hyderabad,tier1,2212833.3,24,0,False,2.0,1.0,0.0,1.0,0.0,1,signals_2_firing(+1),Low
LN00011951,CUST0009104,550-600,<3L,Coimbatore,tier2,68391.64,24,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00011952,CUST0021091,600-650,3-6L,Delhi,tier1,95006.42,18,15,False,2.0,1.0,0.0,1.0,0.0,7,band_600_650(+3) | income_3_6L(+1) | signals_2_firing(+1) | dpd_1_29(+2),High
LN00011953,CUST0016483,600-650,6-10L,Lucknow,tier2,465900.39,36,90,True,1.0,1.0,0.0,0.0,0.0,8,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00011954,CUST0000400,650-850,6-10L,Kochi,tier2,326081.61,12,30,False,0.0,,,,,1,tier2_city(+1),Low
LN00011955,CUST0007990,600-650,3-6L,Mumbai,tier1,147011.74,24,0,False,2.0,1.0,0.0,1.0,0.0,5,band_600_650(+3) | income_3_6L(+1) | signals_2_firing(+1),Medium
LN00011956,CUST0026869,300-550,6-10L,Pune,tier1,501379.94,24,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00011957,CUST0016932,300-550,3-6L,Hyderabad,tier1,92277.73,18,1,False,0.0,,,,,5,band_300_550(+2) | income_3_6L(+1) | dpd_1_29(+2),Medium
LN00011958,CUST0020577,600-650,6-10L,Bengaluru,tier1,577233.42,24,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00011959,CUST0013571,600-650,6-10L,Hyderabad,tier1,362139.73,24,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00011960,CUST0001627,300-550,10-15L,Coimbatore,tier2,950742.71,18,7,False,1.0,1.0,0.0,0.0,0.0,6,band_300_550(+2) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00011961,CUST0001628,600-650,6-10L,Kolkata,tier1,492809.79,18,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00011962,CUST0014102,650-850,6-10L,Hyderabad,tier1,474905.82,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00011963,CUST0006035,650-850,6-10L,Kochi,tier2,589893.33,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00011964,CUST0029410,650-850,3-6L,Chennai,tier1,94029.02,18,7,False,0.0,,,,,3,income_3_6L(+1) | dpd_1_29(+2),Low
LN00011965,CUST0018354,650-850,3-6L,Nagpur,tier2,182186.66,18,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00011966,CUST0007172,550-600,10-15L,Pune,tier1,978151.26,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011967,CUST0006644,600-650,3-6L,Surat,tier2,125802.81,18,90,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00011968,CUST0012217,550-600,10-15L,Bengaluru,tier1,939803.39,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011969,CUST0006055,650-850,<3L,Surat,tier2,69202.69,24,7,False,0.0,,,,,5,income_lt3L(+2) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00011970,CUST0004362,650-850,10-15L,Coimbatore,tier2,1480644.84,36,7,False,1.0,1.0,0.0,0.0,0.0,5,tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00011971,CUST0014770,550-600,>15L,Delhi,tier1,1520416.37,24,0,False,2.0,1.0,0.0,1.0,0.0,2,band_550_600(+1) | signals_2_firing(+1),Low
LN00011972,CUST0011306,550-600,6-10L,Chennai,tier1,444245.58,36,15,False,0.0,,,,,4,band_550_600(+1) | long_tenure(+1) | dpd_1_29(+2),Medium
LN00011973,CUST0015862,300-550,6-10L,Visakhapatnam,tier2,268293.86,24,0,False,1.0,1.0,0.0,0.0,0.0,4,band_300_550(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00011974,CUST0029825,550-600,6-10L,Bengaluru,tier1,506688.45,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00011975,CUST0021160,650-850,>15L,Mumbai,tier1,2663808.21,24,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00011976,CUST0002193,600-650,<3L,Mumbai,tier1,76485.14,24,15,False,0.0,,,,,7,band_600_650(+3) | income_lt3L(+2) | dpd_1_29(+2),High
LN00011977,CUST0016701,650-850,10-15L,Hyderabad,tier1,934841.49,36,7,False,0.0,,,,,3,long_tenure(+1) | dpd_1_29(+2),Low
LN00011978,CUST0017605,600-650,10-15L,Pune,tier1,1403353.89,18,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00011979,CUST0022551,650-850,6-10L,Hyderabad,tier1,215869.84,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00011980,CUST0002046,650-850,3-6L,Hyderabad,tier1,244835.02,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00011981,CUST0019390,550-600,3-6L,Patna,tier2,171275.75,36,0,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00011982,CUST0017535,650-850,10-15L,Indore,tier2,1479299.49,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00011983,CUST0004739,650-850,<3L,Chennai,tier1,29186.4,18,0,False,1.0,1.0,0.0,0.0,0.0,3,income_lt3L(+2) | signals_1_firing(+1),Low
LN00011984,CUST0017918,550-600,6-10L,Chennai,tier1,240084.32,12,0,False,4.0,1.0,1.0,1.0,1.0,4,band_550_600(+1) | signals_4_firing(+3),Medium
LN00011985,CUST0026455,550-600,3-6L,Visakhapatnam,tier2,204618.05,36,0,False,4.0,1.0,1.0,1.0,1.0,7,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1) | signals_4_firing(+3),High
LN00011986,CUST0010127,650-850,3-6L,Kochi,tier2,154157.96,24,0,False,1.0,1.0,0.0,0.0,0.0,3,income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00011987,CUST0005506,600-650,6-10L,Visakhapatnam,tier2,466529.19,18,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00011988,CUST0012247,300-550,>15L,Kochi,tier2,1086207.75,24,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00011989,CUST0002751,650-850,6-10L,Ahmedabad,tier2,582207.35,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00011990,CUST0018494,550-600,10-15L,Chennai,tier1,743027.34,36,15,False,0.0,,,,,4,band_550_600(+1) | long_tenure(+1) | dpd_1_29(+2),Medium
LN00011991,CUST0015432,550-600,6-10L,Visakhapatnam,tier2,316109.07,18,1,False,1.0,1.0,0.0,0.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00011992,CUST0026447,600-650,10-15L,Indore,tier2,780496.28,36,90,True,0.0,,,,,7,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | recent_partial_pay(+2),High
LN00011993,CUST0010421,600-650,6-10L,Nagpur,tier2,286518.26,18,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00011994,CUST0018477,550-600,>15L,Bhopal,tier2,1641699.3,12,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00011995,CUST0007291,550-600,6-10L,Lucknow,tier2,252127.64,18,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00011996,CUST0002182,300-550,6-10L,Lucknow,tier2,270742.54,12,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00011997,CUST0001448,550-600,6-10L,Chennai,tier1,454069.87,24,1,False,0.0,,,,,3,band_550_600(+1) | dpd_1_29(+2),Low
LN00011998,CUST0005570,650-850,3-6L,Delhi,tier1,148213.68,12,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00011999,CUST0006966,300-550,3-6L,Kolkata,tier1,84210.3,36,30,True,3.0,1.0,1.0,1.0,0.0,9,band_300_550(+2) | income_3_6L(+1) | long_tenure(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00012000,CUST0002537,300-550,<3L,Pune,tier1,25402.8,36,0,False,0.0,,,,,5,band_300_550(+2) | income_lt3L(+2) | long_tenure(+1),Medium
LN00012001,CUST0011680,650-850,10-15L,Vadodara,tier2,1105812.09,36,0,False,1.0,1.0,0.0,0.0,0.0,3,tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1),Low
LN00012002,CUST0026163,300-550,3-6L,Kolkata,tier1,197028.94,18,60,False,0.0,,,,,3,band_300_550(+2) | income_3_6L(+1),Low
LN00012003,CUST0028908,650-850,6-10L,Vadodara,tier2,277243.61,18,0,False,3.0,1.0,1.0,1.0,0.0,4,tier2_city(+1) | signals_3_firing(+3),Medium
LN00012004,CUST0007331,550-600,>15L,Chennai,tier1,1045378.41,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00012005,CUST0020866,550-600,6-10L,Kochi,tier2,384832.59,12,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00012006,CUST0023711,550-600,<3L,Mumbai,tier1,27486.83,12,7,False,0.0,,,,,5,band_550_600(+1) | income_lt3L(+2) | dpd_1_29(+2),Medium
LN00012007,CUST0015757,550-600,10-15L,Pune,tier1,741795.49,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00012008,CUST0002999,650-850,3-6L,Chennai,tier1,225877.66,36,0,False,0.0,,,,,2,income_3_6L(+1) | long_tenure(+1),Low
LN00012009,CUST0022338,600-650,6-10L,Hyderabad,tier1,353799.2,18,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00012010,CUST0005334,650-850,6-10L,Delhi,tier1,322600.54,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00012011,CUST0001982,600-650,3-6L,Surat,tier2,96593.03,36,90,True,3.0,1.0,1.0,1.0,0.0,11,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00012012,CUST0005300,650-850,3-6L,Kolkata,tier1,227559.74,18,0,False,3.0,1.0,1.0,1.0,0.0,4,income_3_6L(+1) | signals_3_firing(+3),Medium
LN00012013,CUST0027122,550-600,3-6L,Kochi,tier2,59468.24,18,0,False,3.0,1.0,1.0,1.0,0.0,6,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00012014,CUST0014969,650-850,<3L,Nagpur,tier2,28058.96,24,0,False,0.0,0.0,0.0,0.0,0.0,3,income_lt3L(+2) | tier2_city(+1),Low
LN00012015,CUST0001926,600-650,3-6L,Kolkata,tier1,238069.98,12,0,False,0.0,,,,,4,band_600_650(+3) | income_3_6L(+1),Medium
LN00012016,CUST0023167,600-650,>15L,Ahmedabad,tier2,2978552.81,18,90,True,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00012017,CUST0020245,550-600,6-10L,Mumbai,tier1,220225.93,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00012018,CUST0020263,550-600,>15L,Lucknow,tier2,1823232.96,18,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00012019,CUST0008291,550-600,6-10L,Surat,tier2,586542.68,24,90,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00012020,CUST0019445,600-650,10-15L,Delhi,tier1,974019.57,36,0,False,4.0,1.0,1.0,1.0,1.0,7,band_600_650(+3) | long_tenure(+1) | signals_4_firing(+3),High
LN00012021,CUST0012818,650-850,3-6L,Surat,tier2,258060.43,18,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00012022,CUST0007662,600-650,3-6L,Pune,tier1,219577.51,18,0,False,2.0,1.0,0.0,1.0,0.0,5,band_600_650(+3) | income_3_6L(+1) | signals_2_firing(+1),Medium
LN00012023,CUST0000351,650-850,6-10L,Pune,tier1,511416.35,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00012024,CUST0013976,650-850,>15L,Nagpur,tier2,830475.66,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00012025,CUST0002514,650-850,<3L,Kolkata,tier1,36665.62,36,0,False,0.0,,,,,3,income_lt3L(+2) | long_tenure(+1),Low
LN00012026,CUST0015001,550-600,6-10L,Hyderabad,tier1,271152.3,24,0,False,4.0,1.0,1.0,1.0,1.0,4,band_550_600(+1) | signals_4_firing(+3),Medium
LN00012027,CUST0014378,550-600,<3L,Hyderabad,tier1,64732.75,18,7,False,2.0,1.0,0.0,1.0,0.0,6,band_550_600(+1) | income_lt3L(+2) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00012028,CUST0016971,650-850,6-10L,Indore,tier2,562217.13,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00012029,CUST0013466,550-600,6-10L,Mumbai,tier1,274057.84,36,0,False,0.0,,,,,2,band_550_600(+1) | long_tenure(+1),Low
LN00012030,CUST0026297,650-850,10-15L,Patna,tier2,569055.29,18,0,False,3.0,1.0,1.0,1.0,0.0,4,tier2_city(+1) | signals_3_firing(+3),Medium
LN00012031,CUST0013171,300-550,3-6L,Lucknow,tier2,188441.97,24,0,False,1.0,1.0,0.0,0.0,0.0,5,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00012032,CUST0013393,550-600,3-6L,Nagpur,tier2,161655.32,24,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00012033,CUST0014075,650-850,6-10L,Chennai,tier1,629172.06,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00012034,CUST0003438,600-650,>15L,Bengaluru,tier1,1861495.05,24,1,False,0.0,,,,,5,band_600_650(+3) | dpd_1_29(+2),Medium
LN00012035,CUST0015490,550-600,6-10L,Bhopal,tier2,310100.66,12,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00012036,CUST0021624,650-850,6-10L,Delhi,tier1,201911.25,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00012037,CUST0002250,650-850,6-10L,Bengaluru,tier1,612349.19,12,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00012038,CUST0009774,650-850,<3L,Hyderabad,tier1,74198.19,24,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00012039,CUST0029094,600-650,10-15L,Chennai,tier1,809491.09,12,90,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00012040,CUST0004147,550-600,3-6L,Bengaluru,tier1,170419.72,24,15,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | dpd_1_29(+2),Medium
LN00012041,CUST0004074,600-650,10-15L,Coimbatore,tier2,969798.37,24,0,False,3.0,1.0,1.0,1.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_3_firing(+3),High
LN00012042,CUST0024240,600-650,6-10L,Mumbai,tier1,446804.37,18,30,True,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00012043,CUST0010374,550-600,6-10L,Bhopal,tier2,589964.99,12,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00012044,CUST0028664,650-850,<3L,Kolkata,tier1,75316.6,24,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00012045,CUST0006670,650-850,>15L,Patna,tier2,1535578.88,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00012046,CUST0022815,600-650,3-6L,Bhopal,tier2,150364.89,24,30,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00012047,CUST0010122,650-850,10-15L,Delhi,tier1,639391.51,12,1,False,4.0,1.0,1.0,1.0,1.0,5,signals_4_firing(+3) | dpd_1_29(+2),Medium
LN00012048,CUST0011675,550-600,10-15L,Surat,tier2,1415645.53,24,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00012049,CUST0019035,650-850,6-10L,Chennai,tier1,267677.75,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00012050,CUST0002628,550-600,3-6L,Patna,tier2,294604.9,12,15,False,1.0,1.0,0.0,0.0,0.0,6,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00012051,CUST0011598,550-600,>15L,Vadodara,tier2,2257511.05,12,0,False,3.0,1.0,1.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00012052,CUST0015966,550-600,3-6L,Bengaluru,tier1,85305.5,24,0,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00012053,CUST0013987,650-850,>15L,Pune,tier1,1884722.52,12,15,False,1.0,1.0,0.0,0.0,0.0,3,signals_1_firing(+1) | dpd_1_29(+2),Low
LN00012054,CUST0007991,550-600,3-6L,Lucknow,tier2,125907.89,12,1,False,0.0,,,,,5,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00012055,CUST0017081,550-600,6-10L,Jaipur,tier2,419357.3,18,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00012056,CUST0014912,650-850,3-6L,Hyderabad,tier1,133133.28,24,0,False,2.0,1.0,0.0,1.0,0.0,2,income_3_6L(+1) | signals_2_firing(+1),Low
LN00012057,CUST0003966,600-650,<3L,Hyderabad,tier1,59835.57,36,90,True,0.0,,,,,8,band_600_650(+3) | income_lt3L(+2) | long_tenure(+1) | recent_partial_pay(+2),High
LN00012058,CUST0003726,600-650,3-6L,Vadodara,tier2,288989.79,18,90,True,2.0,1.0,0.0,1.0,0.0,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | signals_2_firing(+1) | recent_partial_pay(+2),High
LN00012059,CUST0009422,650-850,<3L,Mumbai,tier1,30277.07,24,0,False,1.0,1.0,0.0,0.0,0.0,3,income_lt3L(+2) | signals_1_firing(+1),Low
LN00012060,CUST0017440,550-600,>15L,Hyderabad,tier1,923725.34,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00012061,CUST0007643,600-650,10-15L,Bengaluru,tier1,597162.08,24,0,False,1.0,1.0,0.0,0.0,0.0,4,band_600_650(+3) | signals_1_firing(+1),Medium
LN00012062,CUST0009762,600-650,<3L,Chennai,tier1,63095.31,18,60,True,0.0,,,,,7,band_600_650(+3) | income_lt3L(+2) | recent_partial_pay(+2),High
